group,target,center_mode,threshold,horizon,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold
PEBBLES,PEBBLES_S,open100,1.5,200,3,36160.0,3780.0,3,128,0.5703125,282.5,197.90625
PEBBLES,PEBBLES_S,open100,2.0,200,3,36160.0,3780.0,3,128,0.5703125,282.5,197.90625
PEBBLES,PEBBLES_S,open100,2.5,200,3,36160.0,3780.0,3,128,0.5703125,282.5,197.90625
PEBBLES,PEBBLES_S,open100,3.0,200,3,36160.0,3780.0,3,128,0.5703125,282.5,197.90625
ROBOT,ROBOT_IRONING,open100,1.5,500,3,24510.0,2130.0,3,36,0.6388888888888888,680.8333333333334,487.3888888888889
ROBOT,ROBOT_IRONING,open100,2.0,500,3,24460.0,860.0,3,29,0.6896551724137931,843.448275862069,482.44827586206895
PANEL,PANEL_2X2,open100,1.5,500,3,22570.0,6260.0,3,51,0.5882352941176471,442.54901960784315,483.8627450980392
ROBOT,ROBOT_IRONING,open100,2.5,500,3,20960.0,940.0,3,21,0.7619047619047619,998.0952380952381,500.0
ROBOT,ROBOT_IRONING,open100,1.5,200,3,20210.0,480.0,3,80,0.625,252.625,197.9
ROBOT,ROBOT_IRONING,open100,2.5,200,3,20190.0,140.0,3,46,0.6304347826086957,438.9130434782609,200.0
PANEL,PANEL_2X2,open100,3.0,500,3,19560.0,1680.0,3,32,0.5625,611.25,472.0
UV_VISOR,UV_VISOR_MAGENTA,open100,2.5,500,3,19410.0,3380.0,3,29,0.5862068965517241,669.3103448275862,464.9655172413793
PANEL,PANEL_2X2,open100,2.5,500,3,17370.0,2440.0,3,39,0.5641025641025641,445.38461538461536,472.6666666666667
UV_VISOR,UV_VISOR_MAGENTA,open100,2.0,500,3,16900.0,1690.0,3,39,0.5897435897435898,433.3333333333333,488.84615384615387
UV_VISOR,UV_VISOR_MAGENTA,open100,2.5,200,3,16330.0,650.0,3,60,0.55,272.1666666666667,194.5
PANEL,PANEL_2X2,open100,2.5,200,3,15590.0,1180.0,3,89,0.5280898876404494,175.1685393258427,196.5056179775281
PANEL,PANEL_2X2,open100,1.5,200,3,13830.0,1410.0,3,118,0.5423728813559322,117.20338983050847,197.9915254237288
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,1.5,500,3,13770.0,3330.0,3,32,0.65625,430.3125,492.0625
UV_VISOR,UV_VISOR_MAGENTA,open100,2.0,200,3,13640.0,2700.0,3,88,0.5113636363636364,155.0,196.26136363636363
PANEL,PANEL_2X2,open100,3.0,200,3,12210.0,350.0,3,75,0.5466666666666666,162.8,194.09333333333333
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.5,500,3,10950.0,2410.0,3,12,0.5,912.5,472.6666666666667
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.5,50,3,5990.0,530.0,3,76,0.5789473684210527,78.8157894736842,50.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,1.5,200,3,4170.0,800.0,3,74,0.4594594594594595,56.351351351351354,200.0
UV_VISOR,UV_VISOR_MAGENTA,open100,2.0,100,3,3600.0,520.0,3,160,0.51875,22.5,98.95
MICROCHIP,MICROCHIP_RECTANGLE,open100,3.0,50,3,820.0,170.0,3,27,0.48148148148148145,30.37037037037037,50.0
PEBBLES,PEBBLES_S,open100,1.5,500,3,28660.0,-10510.0,2,57,0.5614035087719298,502.8070175438597,487.4035087719298
PEBBLES,PEBBLES_S,open100,2.0,500,3,28660.0,-10510.0,2,57,0.5614035087719298,502.8070175438597,487.4035087719298
PEBBLES,PEBBLES_S,open100,2.5,500,3,28660.0,-10510.0,2,57,0.5614035087719298,502.8070175438597,487.4035087719298
PEBBLES,PEBBLES_S,open100,3.0,500,3,28660.0,-10510.0,2,57,0.5614035087719298,502.8070175438597,487.4035087719298
ROBOT,ROBOT_IRONING,open100,2.0,200,3,20560.0,-620.0,2,62,0.5967741935483871,331.61290322580646,199.5483870967742
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,3.0,500,3,15610.0,0.0,2,21,0.6666666666666666,743.3333333333334,477.27272727272725
PANEL,PANEL_2X2,open100,2.0,500,3,15130.0,-1310.0,2,44,0.5909090909090909,343.8636363636364,479.79545454545456
ROBOT,ROBOT_IRONING,open100,1.5,100,3,15070.0,-2300.0,2,151,0.5496688741721855,99.80132450331126,99.54304635761589
ROBOT,ROBOT_IRONING,open100,2.0,100,3,15070.0,-4420.0,2,113,0.5929203539823009,133.36283185840708,99.38053097345133
SLEEP_POD,SLEEP_POD_POLYESTER,open100,1.5,500,3,14050.0,-9040.0,2,35,0.6,401.42857142857144,494.57142857142856
ROBOT,ROBOT_IRONING,open100,3.0,500,3,13450.0,0.0,2,14,0.7142857142857143,960.7142857142857,466.6666666666667
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.0,500,3,13210.0,-5150.0,2,25,0.56,528.4,489.8
SLEEP_POD,SLEEP_POD_POLYESTER,open100,1.5,200,3,12150.0,-8680.0,2,74,0.5405405405405406,164.1891891891892,198.6081081081081
MICROCHIP,MICROCHIP_RECTANGLE,open100,1.5,500,3,11450.0,-4700.0,2,30,0.43333333333333335,381.6666666666667,484.26666666666665
ROBOT,ROBOT_IRONING,open100,2.5,100,3,11220.0,-2350.0,2,85,0.5647058823529412,132.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.0,200,3,10960.0,-6890.0,2,53,0.4528301886792453,206.79245283018867,196.47169811320754
ROBOT,ROBOT_IRONING,open100,2.0,50,3,10510.0,-7530.0,2,212,0.5424528301886793,49.575471698113205,49.905660377358494
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.0,500,3,10480.0,-1170.0,2,20,0.6,524.0,491.55
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,1.5,500,3,9640.0,-2570.0,2,31,0.5483870967741935,310.96774193548384,487.19354838709677
PANEL,PANEL_2X2,open100,2.0,200,3,9310.0,-4800.0,2,102,0.5196078431372549,91.27450980392157,196.2058823529412
PANEL,PANEL_2X2,open100,3.0,100,3,9280.0,-1610.0,2,142,0.5422535211267606,65.35211267605634,98.80281690140845
UV_VISOR,UV_VISOR_MAGENTA,open100,3.0,200,3,9190.0,0.0,2,39,0.6410256410256411,235.64102564102564,194.225
MICROCHIP,MICROCHIP_RECTANGLE,open100,1.5,200,3,9180.0,-3750.0,2,65,0.5538461538461539,141.23076923076923,197.5076923076923
SLEEP_POD,SLEEP_POD_POLYESTER,open100,1.5,100,3,9040.0,-12150.0,2,138,0.5362318840579711,65.5072463768116,99.82608695652173
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.0,500,3,8510.0,0.0,2,28,0.5714285714285714,303.92857142857144,471.6551724137931
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.5,500,3,7810.0,-3450.0,2,18,0.4444444444444444,433.8888888888889,496.8888888888889
UV_VISOR,UV_VISOR_MAGENTA,open100,3.0,500,3,7730.0,0.0,2,18,0.5555555555555556,429.44444444444446,461.7894736842105
ROBOT,ROBOT_IRONING,open100,2.5,50,3,7470.0,-3430.0,2,163,0.49693251533742333,45.828220858895705,50.0
MICROCHIP,MICROCHIP_RECTANGLE,open100,3.0,200,3,7450.0,-390.0,2,10,0.6,745.0,200.0
PANEL,PANEL_2X2,open100,2.5,100,3,6440.0,-1630.0,2,170,0.5,37.88235294117647,99.1
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,3.0,200,3,6430.0,0.0,2,42,0.5952380952380952,153.0952380952381,195.34883720930233
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.0,200,3,5730.0,-350.0,2,40,0.6,143.25,195.625
MICROCHIP,MICROCHIP_RECTANGLE,open100,1.5,100,3,5470.0,-4690.0,2,119,0.47058823529411764,45.96638655462185,99.47058823529412
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.0,100,3,5410.0,-9670.0,2,97,0.5051546391752577,55.77319587628866,100.0
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.5,200,3,5370.0,-980.0,2,27,0.6296296296296297,198.88888888888889,200.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.5,500,3,5280.0,0.0,2,24,0.5833333333333334,220.0,480.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.0,200,3,5220.0,0.0,2,66,0.5303030303030303,79.0909090909091,195.92537313432837
MICROCHIP,MICROCHIP_RECTANGLE,open100,3.0,500,3,4690.0,-2030.0,2,6,0.6666666666666666,781.6666666666666,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,1.5,500,3,4610.0,-9980.0,2,32,0.53125,144.0625,483.625
UV_VISOR,UV_VISOR_MAGENTA,open100,2.5,100,3,4510.0,-2460.0,2,106,0.4811320754716981,42.54716981132076,99.4622641509434
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,3.0,500,3,3990.0,-1940.0,2,7,0.42857142857142855,570.0,440.14285714285717
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.5,500,3,3380.0,-1700.0,2,20,0.55,169.0,481.25
MICROCHIP,MICROCHIP_RECTANGLE,open100,3.0,100,3,3310.0,-300.0,2,16,0.4375,206.875,100.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.0,500,3,3200.0,-8540.0,2,25,0.56,128.0,487.72
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.5,100,3,2860.0,-2040.0,2,46,0.5,62.17391304347826,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,1.5,200,3,2570.0,-1690.0,2,63,0.5714285714285714,40.79365079365079,198.61904761904762
SNACKPACK,SNACKPACK_STRAWBERRY,open100,3.0,500,3,2370.0,0.0,2,11,0.6363636363636364,215.45454545454547,443.4166666666667
UV_VISOR,UV_VISOR_MAGENTA,open100,2.5,50,3,1880.0,-3110.0,2,194,0.4948453608247423,9.690721649484535,49.79381443298969
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.5,200,3,1860.0,-4750.0,2,36,0.5555555555555556,51.666666666666664,197.02777777777777
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.5,200,3,1820.0,-2020.0,2,21,0.47619047619047616,86.66666666666667,192.57142857142858
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.5,500,3,1610.0,-3640.0,2,13,0.5384615384615384,123.84615384615384,500.0
PANEL,PANEL_2X2,open100,1.5,100,3,1580.0,-3000.0,2,230,0.4956521739130435,6.869565217391305,99.35217391304347
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.5,100,3,1370.0,-1780.0,2,38,0.5789473684210527,36.05263157894737,98.26315789473684
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.0,200,3,670.0,-2070.0,2,44,0.45454545454545453,15.227272727272727,200.0
PANEL,PANEL_2X2,open100,2.0,100,3,50.0,-4180.0,2,196,0.4846938775510204,0.25510204081632654,99.70918367346938
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.0,200,3,-850.0,-11040.0,2,57,0.47368421052631576,-14.912280701754385,197.66666666666666
UV_VISOR,UV_VISOR_MAGENTA,open100,1.5,200,3,-1060.0,-2940.0,2,106,0.4811320754716981,-10.0,197.9811320754717
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.5,50,3,-1160.0,-8530.0,2,116,0.5172413793103449,-10.0,49.672413793103445
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.5,200,3,-1580.0,-2210.0,2,39,0.48717948717948717,-40.51282051282051,195.30769230769232
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,1.5,200,3,-1690.0,-13130.0,2,73,0.4657534246575342,-23.15068493150685,196.56164383561645
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.0,50,3,-3590.0,-12950.0,2,177,0.480225988700565,-20.282485875706215,49.898305084745765
SLEEP_POD,SLEEP_POD_POLYESTER,open100,1.5,50,3,-7270.0,-16820.0,2,256,0.4765625,-28.3984375,49.9375
PEBBLES,PEBBLES_XL,open100,1.5,500,3,-11800.0,-44150.0,2,57,0.543859649122807,-207.01754385964912,487.4035087719298
PEBBLES,PEBBLES_XL,open100,2.0,500,3,-11800.0,-44150.0,2,57,0.543859649122807,-207.01754385964912,487.4035087719298
PEBBLES,PEBBLES_XL,open100,2.5,500,3,-11800.0,-44150.0,2,57,0.543859649122807,-207.01754385964912,487.4035087719298
PEBBLES,PEBBLES_XL,open100,3.0,500,3,-11800.0,-44150.0,2,57,0.543859649122807,-207.01754385964912,487.4035087719298
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,1.5,100,3,-12940.0,-19510.0,2,136,0.45588235294117646,-95.1470588235294,98.76470588235294
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.5,50,3,-13360.0,-15110.0,2,116,0.41379310344827586,-115.17241379310344,49.8448275862069
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.0,100,3,-15490.0,-18770.0,2,109,0.44954128440366975,-142.11009174311926,99.25688073394495
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.0,50,3,-22820.0,-29410.0,2,212,0.4481132075471698,-107.64150943396227,49.87264150943396
ROBOT,ROBOT_IRONING,open100,3.0,200,3,13790.0,-880.0,1,32,0.65625,430.9375,193.93939393939394
ROBOT,ROBOT_IRONING,open100,3.0,100,3,10400.0,-2410.0,1,62,0.6129032258064516,167.74193548387098,98.41269841269842
ROBOT,ROBOT_IRONING,open100,3.0,50,3,7830.0,-1970.0,1,118,0.559322033898305,66.35593220338983,49.57983193277311
UV_VISOR,UV_VISOR_MAGENTA,open100,3.0,100,3,5370.0,-20.0,1,69,0.5797101449275363,77.82608695652173,98.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,3.0,100,3,3400.0,-1070.0,1,76,0.5263157894736842,44.73684210526316,98.7012987012987
PEBBLES,PEBBLES_XL,open100,1.5,50,3,2330.0,-29910.0,1,343,0.5131195335276968,6.793002915451895,49.9533527696793
PEBBLES,PEBBLES_XL,open100,2.0,50,3,2330.0,-29910.0,1,343,0.5131195335276968,6.793002915451895,49.9533527696793
PEBBLES,PEBBLES_XL,open100,2.5,50,3,2330.0,-29910.0,1,343,0.5131195335276968,6.793002915451895,49.9533527696793
PEBBLES,PEBBLES_XL,open100,3.0,50,3,2330.0,-29910.0,1,343,0.5131195335276968,6.793002915451895,49.9533527696793
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.0,100,3,2000.0,-1630.0,1,72,0.5138888888888888,27.77777777777778,98.83333333333333
UV_VISOR,UV_VISOR_MAGENTA,open100,1.5,500,3,1940.0,-2770.0,1,47,0.44680851063829785,41.276595744680854,477.1489361702128
SNACKPACK,SNACKPACK_STRAWBERRY,open100,3.0,200,3,950.0,-400.0,1,20,0.55,47.5,186.3809523809524
ROBOT,ROBOT_IRONING,open100,1.5,50,3,470.0,-8570.0,1,289,0.5017301038062284,1.6262975778546713,49.92733564013841
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.5,200,3,360.0,-220.0,1,56,0.4642857142857143,6.428571428571429,196.49122807017545
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.0,500,3,240.0,-850.0,1,21,0.47619047619047616,11.428571428571429,496.6190476190476
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,3.0,200,3,-180.0,-2050.0,1,13,0.46153846153846156,-13.846153846153847,191.46153846153845
SLEEP_POD,SLEEP_POD_POLYESTER,open100,3.0,200,3,-500.0,-4000.0,1,20,0.5,-25.0,183.71428571428572
SLEEP_POD,SLEEP_POD_POLYESTER,open100,3.0,500,3,-590.0,-4570.0,1,11,0.5454545454545454,-53.63636363636363,422.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.5,50,3,-940.0,-4030.0,1,68,0.5,-13.823529411764707,49.5735294117647
PANEL,PANEL_2X2,open100,2.5,50,3,-1140.0,-2570.0,1,328,0.4878048780487805,-3.475609756097561,49.7469512195122
SLEEP_POD,SLEEP_POD_POLYESTER,open100,2.5,100,3,-2160.0,-7610.0,1,62,0.5,-34.83870967741935,99.7258064516129
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,1.5,100,3,-2200.0,-2560.0,1,114,0.5263157894736842,-19.29824561403509,99.14912280701755
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,2.0,50,3,-2630.0,-6100.0,1,128,0.4609375,-20.546875,49.9921875
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,3.0,100,3,-3040.0,-4160.0,1,23,0.43478260869565216,-132.17391304347825,99.26086956521739
PEBBLES,PEBBLES_XL,open100,1.5,100,3,-3130.0,-31540.0,1,218,0.47706422018348627,-14.357798165137615,99.58715596330275
PEBBLES,PEBBLES_XL,open100,2.0,100,3,-3130.0,-31540.0,1,218,0.47706422018348627,-14.357798165137615,99.58715596330275
PEBBLES,PEBBLES_XL,open100,2.5,100,3,-3130.0,-31540.0,1,218,0.47706422018348627,-14.357798165137615,99.58715596330275
PEBBLES,PEBBLES_XL,open100,3.0,100,3,-3130.0,-31540.0,1,218,0.47706422018348627,-14.357798165137615,99.58715596330275
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,3.0,50,3,-3600.0,-4550.0,1,141,0.475177304964539,-25.53191489361702,49.647887323943664
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.5,500,3,-3620.0,-4730.0,1,19,0.42105263157894735,-190.52631578947367,451.05
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.0,500,3,-4260.0,-3600.0,1,29,0.4827586206896552,-146.89655172413794,473.6896551724138
SLEEP_POD,SLEEP_POD_POLYESTER,open100,3.0,100,3,-4780.0,-8470.0,1,37,0.3783783783783784,-129.1891891891892,96.0
UV_VISOR,UV_VISOR_MAGENTA,open100,3.0,50,3,-5090.0,-5180.0,1,127,0.47244094488188976,-40.07874015748032,49.5078125
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.0,100,3,-5150.0,-5200.0,1,82,0.47560975609756095,-62.80487804878049,100.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,1.5,100,3,-5360.0,-6250.0,1,144,0.4930555555555556,-37.22222222222222,99.86805555555556
SNACKPACK,SNACKPACK_STRAWBERRY,open100,3.0,100,3,-5780.0,-5980.0,1,34,0.4411764705882353,-170.0,96.82857142857142
SLEEP_POD,SLEEP_POD_POLYESTER,open100,3.0,50,3,-6250.0,-10070.0,1,69,0.43478260869565216,-90.57971014492753,48.97142857142857
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,3.0,50,3,-6510.0,-5410.0,1,43,0.3953488372093023,-151.3953488372093,49.16279069767442
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.5,100,3,-6810.0,-7320.0,1,66,0.45454545454545453,-103.18181818181819,99.33333333333333
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.5,200,3,-7210.0,-9070.0,1,46,0.5,-156.7391304347826,193.59574468085106
SNACKPACK,SNACKPACK_STRAWBERRY,open100,1.5,500,3,-7560.0,-9590.0,1,37,0.4864864864864865,-204.32432432432432,490.4594594594595
SNACKPACK,SNACKPACK_STRAWBERRY,open100,3.0,50,3,-9110.0,-9450.0,1,62,0.41935483870967744,-146.93548387096774,48.682539682539684
MICROCHIP,MICROCHIP_RECTANGLE,open100,1.5,50,3,-9300.0,-11110.0,1,222,0.4864864864864865,-41.891891891891895,49.7027027027027
SNACKPACK,SNACKPACK_STRAWBERRY,open100,1.5,200,3,-9400.0,-9740.0,1,85,0.47058823529411764,-110.58823529411765,198.04705882352943
UV_VISOR,UV_VISOR_MAGENTA,open100,2.0,50,3,-13570.0,-8640.0,1,298,0.4597315436241611,-45.53691275167785,49.81879194630873
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.5,100,3,-15000.0,-15620.0,1,88,0.3977272727272727,-170.45454545454547,98.4494382022472
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,1.5,50,3,-21750.0,-16350.0,1,281,0.42704626334519574,-77.40213523131672,50.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,2.5,50,3,-24360.0,-27480.0,1,171,0.39766081871345027,-142.4561403508772,49.627906976744185
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,1.5,50,3,-29400.0,-29540.0,1,262,0.40076335877862596,-112.21374045801527,49.79770992366412
PEBBLES,PEBBLES_XL,open100,1.5,200,3,-33910.0,-24740.0,1,128,0.421875,-264.921875,197.90625
PEBBLES,PEBBLES_XL,open100,2.0,200,3,-33910.0,-24740.0,1,128,0.421875,-264.921875,197.90625
PEBBLES,PEBBLES_XL,open100,2.5,200,3,-33910.0,-24740.0,1,128,0.421875,-264.921875,197.90625
PEBBLES,PEBBLES_XL,open100,3.0,200,3,-33910.0,-24740.0,1,128,0.421875,-264.921875,197.90625
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.5,100,3,-5350.0,-3280.0,0,109,0.5045871559633027,-49.08256880733945,99.0909090909091
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,3.0,500,3,-5470.0,-5470.0,0,16,0.4375,-341.875,441.6666666666667
PANEL,PANEL_2X2,open100,2.0,50,3,-7270.0,-5030.0,0,383,0.48825065274151436,-18.98172323759791,49.932114882506525
PANEL,PANEL_2X2,open100,3.0,50,3,-7470.0,-3650.0,0,274,0.5036496350364964,-27.26277372262774,49.68978102189781
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.0,100,3,-7510.0,-3800.0,0,128,0.4765625,-58.671875,99.2248062015504
MICROCHIP,MICROCHIP_RECTANGLE,open100,2.0,50,3,-8720.0,-6140.0,0,152,0.4868421052631579,-57.36842105263158,50.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,open100,1.5,50,3,-9000.0,-8130.0,0,213,0.49765258215962443,-42.25352112676056,49.929577464788736
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,3.0,200,3,-10330.0,-10330.0,0,41,0.4634146341463415,-251.9512195121951,186.67441860465115
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.0,200,3,-12700.0,-7460.0,0,62,0.43548387096774194,-204.83870967741936,195.6290322580645
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.5,50,3,-15240.0,-8290.0,0,210,0.4857142857142857,-72.57142857142857,49.76303317535545
UV_VISOR,UV_VISOR_MAGENTA,open100,1.5,100,3,-16600.0,-11200.0,0,203,0.47783251231527096,-81.77339901477832,99.32019704433498
PANEL,PANEL_2X2,open100,1.5,50,3,-16700.0,-8830.0,0,445,0.48764044943820223,-37.52808988764045,49.87191011235955
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,3.0,100,3,-16900.0,-16900.0,0,79,0.4177215189873418,-213.9240506329114,97.41975308641975
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.0,100,3,-18530.0,-11070.0,0,111,0.40540540540540543,-166.93693693693695,99.24324324324324
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open100,2.0,50,3,-21980.0,-12840.0,0,250,0.46,-87.92,49.800796812749006
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,open100,3.0,50,3,-24560.0,-24560.0,0,155,0.4064516129032258,-158.4516129032258,49.15923566878981
SNACKPACK,SNACKPACK_STRAWBERRY,open100,1.5,100,3,-28810.0,-16800.0,0,157,0.4267515923566879,-183.5031847133758,99.3375796178344
PEBBLES,PEBBLES_S,open100,1.5,50,3,-32520.0,-18780.0,0,343,0.4897959183673469,-94.81049562682216,49.9533527696793
PEBBLES,PEBBLES_S,open100,2.0,50,3,-32520.0,-18780.0,0,343,0.4897959183673469,-94.81049562682216,49.9533527696793
PEBBLES,PEBBLES_S,open100,2.5,50,3,-32520.0,-18780.0,0,343,0.4897959183673469,-94.81049562682216,49.9533527696793
PEBBLES,PEBBLES_S,open100,3.0,50,3,-32520.0,-18780.0,0,343,0.4897959183673469,-94.81049562682216,49.9533527696793
UV_VISOR,UV_VISOR_MAGENTA,open100,1.5,50,3,-34200.0,-20340.0,0,389,0.4524421593830334,-87.91773778920309,49.77120822622108
SNACKPACK,SNACKPACK_STRAWBERRY,open100,2.0,50,3,-35010.0,-20920.0,0,209,0.37320574162679426,-167.51196172248802,49.77511961722488
PEBBLES,PEBBLES_S,open100,1.5,100,3,-43470.0,-15930.0,0,218,0.44036697247706424,-199.40366972477065,99.58715596330275
PEBBLES,PEBBLES_S,open100,2.0,100,3,-43470.0,-15930.0,0,218,0.44036697247706424,-199.40366972477065,99.58715596330275
PEBBLES,PEBBLES_S,open100,2.5,100,3,-43470.0,-15930.0,0,218,0.44036697247706424,-199.40366972477065,99.58715596330275
PEBBLES,PEBBLES_S,open100,3.0,100,3,-43470.0,-15930.0,0,218,0.44036697247706424,-199.40366972477065,99.58715596330275
SNACKPACK,SNACKPACK_STRAWBERRY,open100,1.5,50,3,-54660.0,-31670.0,0,295,0.3559322033898305,-185.28813559322035,49.82372881355932
MICROCHIP,MICROCHIP_RECTANGLE,open500,1.5,500,3,43360.0,8030.0,3,34,0.6176470588235294,1275.2941176470588,498.0882352941176
PEBBLES,PEBBLES_S,open500,1.5,200,3,28490.0,680.0,3,123,0.5691056910569106,231.6260162601626,197.8211382113821
PEBBLES,PEBBLES_S,open500,2.0,200,3,28490.0,680.0,3,123,0.5691056910569106,231.6260162601626,197.8211382113821
PEBBLES,PEBBLES_S,open500,2.5,200,3,28490.0,680.0,3,123,0.5691056910569106,231.6260162601626,197.8211382113821
PEBBLES,PEBBLES_S,open500,3.0,200,3,28490.0,680.0,3,123,0.5691056910569106,231.6260162601626,197.8211382113821
ROBOT,ROBOT_IRONING,open500,1.5,200,3,28370.0,1380.0,3,73,0.6027397260273972,388.63013698630135,198.6027397260274
ROBOT,ROBOT_IRONING,open500,1.5,500,3,26270.0,2490.0,3,36,0.7222222222222222,729.7222222222222,493.02777777777777
PANEL,PANEL_2X2,open500,2.5,500,3,21440.0,3020.0,3,41,0.6341463414634146,522.9268292682926,489.3658536585366
PANEL,PANEL_2X2,open500,1.5,500,3,20760.0,4260.0,3,51,0.5294117647058824,407.05882352941177,484.84313725490193
TRANSLATOR,TRANSLATOR_VOID_BLUE,open500,1.5,500,3,18950.0,290.0,3,34,0.5882352941176471,557.3529411764706,488.3235294117647
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,open500,1.5,500,3,18180.0,4640.0,3,34,0.5882352941176471,534.7058823529412,492.20588235294116
UV_VISOR,UV_VISOR_MAGENTA,open500,1.5,500,3,17590.0,3370.0,3,43,0.5116279069767442,409.06976744186045,491.09302325581393
ROBOT,ROBOT_IRONING,open500,2.0,500,3,16350.0,310.0,3,22,0.7272727272727273,743.1818181818181,487.59090909090907
PANEL,PANEL_2X2,open500,2.5,200,3,14370.0,1000.0,3,92,0.5108695652173914,156.19565217391303,196.8913043478261
MICROCHIP,MICROCHIP_RECTANGLE,open500,2.5,500,3,14050.0,2130.0,3,10,0.8,1405.0,500.0
PANEL,PANEL_2X2,open500,2.0,200,3,13540.0,940.0,3,107,0.4766355140186916,126.54205607476635,196.30841121495328
TRANSLATOR,TRANSLATOR_VOID_BLUE,open500,2.5,500,3,11850.0,2390.0,3,11,0.5454545454545454,1077.2727272727273,470.0
MICROCHIP,MICROCHIP_RECTANGLE,open500,2.5,200,3,11560.0,2310.0,3,15,0.6666666666666666,770.6666666666666,200.0
