group,target,threshold,horizon,exit_rule,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
MICROCHIP,MICROCHIP_SQUARE,2.0,500,fixed_horizon,3,13380.0,-10940.0,1,44,0.5227272727272727,304.09090909090907,489.29545454545456,500
MICROCHIP,MICROCHIP_SQUARE,2.0,500,zero_cross,3,13380.0,-10940.0,1,44,0.5227272727272727,304.09090909090907,489.29545454545456,500
PANEL,PANEL_2X4,1.5,500,zero_cross,3,9770.0,-4550.0,1,47,0.5106382978723404,207.87234042553192,486.1489361702128,500
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,100,fixed_horizon,3,8600.0,-1480.0,1,176,0.5284090909090909,48.86363636363637,99.5965909090909,100
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,100,zero_cross,3,8600.0,-1480.0,1,176,0.5284090909090909,48.86363636363637,99.5965909090909,100
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,50,fixed_horizon,3,8440.0,-810.0,1,374,0.47593582887700536,22.566844919786096,50.0,50
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,50,zero_cross,3,8440.0,-810.0,1,374,0.47593582887700536,22.566844919786096,50.0,50
ROBOT,ROBOT_VACUUMING,3.0,500,fixed_horizon,3,8040.0,-1590.0,1,21,0.5238095238095238,382.85714285714283,458.8636363636364,500
ROBOT,ROBOT_VACUUMING,3.0,500,zero_cross,3,8040.0,-1590.0,1,21,0.5238095238095238,382.85714285714283,458.8636363636364,500
ROBOT,ROBOT_DISHES,1.5,500,zero_cross,3,7900.0,-220.0,1,39,0.5128205128205128,202.56410256410257,479.2307692307692,500
PANEL,PANEL_2X4,1.5,500,fixed_horizon,3,7810.0,-4550.0,1,47,0.5106382978723404,166.17021276595744,493.468085106383,500
MICROCHIP,MICROCHIP_SQUARE,2.5,50,fixed_horizon,3,7720.0,-12310.0,1,304,0.5098684210526315,25.394736842105264,49.858552631578945,50
MICROCHIP,MICROCHIP_SQUARE,2.5,50,zero_cross,3,7720.0,-12310.0,1,304,0.5098684210526315,25.394736842105264,49.858552631578945,50
ROBOT,ROBOT_DISHES,1.5,500,fixed_horizon,3,7640.0,-410.0,1,39,0.5384615384615384,195.89743589743588,494.84615384615387,500
MICROCHIP,MICROCHIP_SQUARE,2.0,200,fixed_horizon,3,6720.0,-13020.0,1,100,0.55,67.2,197.05,200
MICROCHIP,MICROCHIP_SQUARE,2.0,200,zero_cross,3,6720.0,-13020.0,1,100,0.55,67.2,197.05,200
ROBOT,ROBOT_VACUUMING,3.0,200,fixed_horizon,3,6370.0,-3740.0,1,43,0.5581395348837209,148.13953488372093,195.45454545454547,200
ROBOT,ROBOT_VACUUMING,3.0,200,zero_cross,3,6370.0,-3740.0,1,43,0.5581395348837209,148.13953488372093,195.45454545454547,200
PANEL,PANEL_1X2,3.0,500,fixed_horizon,3,6320.0,-4560.0,1,44,0.5681818181818182,143.63636363636363,488.75,500
PANEL,PANEL_1X2,3.0,500,zero_cross,3,6320.0,-4560.0,1,44,0.5681818181818182,143.63636363636363,488.75,500
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,500,fixed_horizon,3,6060.0,0.0,1,8,0.625,757.5,400.0,500
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,500,zero_cross,3,6060.0,0.0,1,8,0.625,757.5,400.0,500
ROBOT,ROBOT_IRONING,1.5,50,fixed_horizon,3,5370.0,-10570.0,1,409,0.49877750611246946,13.12958435207824,49.88508557457213,50
ROBOT,ROBOT_IRONING,1.5,50,zero_cross,3,5370.0,-10570.0,1,409,0.49877750611246946,13.12958435207824,49.88508557457213,50
PANEL,PANEL_2X4,1.5,200,zero_cross,3,4600.0,-5330.0,1,113,0.49557522123893805,40.70796460176991,197.81415929203538,200
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,200,fixed_horizon,3,4520.0,-1520.0,1,86,0.5116279069767442,52.55813953488372,200.0,200
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,200,zero_cross,3,4520.0,-1520.0,1,86,0.5116279069767442,52.55813953488372,200.0,200
SNACKPACK,SNACKPACK_RASPBERRY,3.0,500,fixed_horizon,3,4430.0,-1030.0,1,28,0.4642857142857143,158.21428571428572,499.2142857142857,500
SNACKPACK,SNACKPACK_RASPBERRY,3.0,500,zero_cross,3,4430.0,-1030.0,1,28,0.4642857142857143,158.21428571428572,499.2142857142857,500
ROBOT,ROBOT_VACUUMING,2.5,500,fixed_horizon,3,4030.0,-4120.0,1,25,0.48,161.2,467.61538461538464,500
MICROCHIP,MICROCHIP_RECTANGLE,3.0,200,fixed_horizon,3,3990.0,-870.0,1,15,0.6666666666666666,266.0,187.5,200
MICROCHIP,MICROCHIP_RECTANGLE,3.0,200,zero_cross,3,3990.0,-870.0,1,15,0.6666666666666666,266.0,187.5,200
PANEL,PANEL_2X4,1.5,200,fixed_horizon,3,3690.0,-5330.0,1,113,0.49557522123893805,32.65486725663717,198.73451327433628,200
ROBOT,ROBOT_VACUUMING,2.5,200,fixed_horizon,3,3630.0,-4780.0,1,54,0.48148148148148145,67.22222222222223,194.5818181818182,200
ROBOT,ROBOT_VACUUMING,2.5,200,zero_cross,3,3630.0,-4780.0,1,54,0.48148148148148145,67.22222222222223,194.5818181818182,200
MICROCHIP,MICROCHIP_RECTANGLE,1.5,50,fixed_horizon,3,3360.0,-970.0,1,198,0.5050505050505051,16.96969696969697,49.66161616161616,50
MICROCHIP,MICROCHIP_RECTANGLE,1.5,50,zero_cross,3,3360.0,-970.0,1,198,0.5050505050505051,16.96969696969697,49.66161616161616,50
PEBBLES,PEBBLES_XL,1.5,50,fixed_horizon,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355,50
PEBBLES,PEBBLES_XL,2.0,50,fixed_horizon,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355,50
PEBBLES,PEBBLES_XL,2.5,50,fixed_horizon,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355,50
PEBBLES,PEBBLES_XL,3.0,50,fixed_horizon,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355,50
ROBOT,ROBOT_VACUUMING,2.5,500,zero_cross,3,2880.0,-4120.0,1,25,0.48,115.2,463.9230769230769,500
ROBOT,ROBOT_DISHES,2.5,200,fixed_horizon,3,2770.0,-390.0,1,41,0.5365853658536586,67.5609756097561,199.7560975609756,200
ROBOT,ROBOT_DISHES,2.5,200,zero_cross,3,2770.0,-390.0,1,41,0.5365853658536586,67.5609756097561,199.7560975609756,200
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.0,500,fixed_horizon,3,2690.0,-740.0,1,37,0.4864864864864865,72.70270270270271,487.2432432432432,500
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.0,500,zero_cross,3,2690.0,-740.0,1,37,0.4864864864864865,72.70270270270271,487.2432432432432,500
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,500,fixed_horizon,3,2450.0,0.0,1,9,0.4444444444444444,272.22222222222223,409.09090909090907,500
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,500,zero_cross,3,2450.0,0.0,1,9,0.4444444444444444,272.22222222222223,409.09090909090907,500
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,200,fixed_horizon,3,2390.0,0.0,1,23,0.4782608695652174,103.91304347826087,184.0,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,200,zero_cross,3,2390.0,0.0,1,23,0.4782608695652174,103.91304347826087,184.0,200
SLEEP_POD,SLEEP_POD_SUEDE,1.5,500,fixed_horizon,3,2050.0,-5930.0,1,49,0.46938775510204084,41.83673469387755,499.59183673469386,500
UV_VISOR,UV_VISOR_AMBER,1.5,500,zero_cross,3,1940.0,-7730.0,1,55,0.5454545454545454,35.27272727272727,472.3454545454546,500
SLEEP_POD,SLEEP_POD_SUEDE,2.0,500,fixed_horizon,3,1920.0,-4000.0,1,43,0.4418604651162791,44.651162790697676,499.5348837209302,500
SLEEP_POD,SLEEP_POD_SUEDE,2.0,500,zero_cross,3,1920.0,-4000.0,1,43,0.4418604651162791,44.651162790697676,499.5348837209302,500
UV_VISOR,UV_VISOR_AMBER,1.5,500,fixed_horizon,3,1890.0,-5540.0,1,54,0.5185185185185185,35.0,487.5925925925926,500
ROBOT,ROBOT_VACUUMING,3.0,100,fixed_horizon,3,1700.0,-5260.0,1,78,0.44871794871794873,21.794871794871796,98.67088607594937,100
ROBOT,ROBOT_VACUUMING,3.0,100,zero_cross,3,1700.0,-5260.0,1,78,0.44871794871794873,21.794871794871796,98.67088607594937,100
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,200,fixed_horizon,3,1480.0,0.0,1,20,0.4,74.0,181.8181818181818,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,200,zero_cross,3,1480.0,0.0,1,20,0.4,74.0,181.8181818181818,200
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1.5,500,fixed_horizon,3,1470.0,-2420.0,1,43,0.4883720930232558,34.18604651162791,491.5348837209302,500
MICROCHIP,MICROCHIP_RECTANGLE,2.5,500,fixed_horizon,3,1390.0,-2000.0,1,10,0.4,139.0,500.0,500
MICROCHIP,MICROCHIP_RECTANGLE,2.5,500,zero_cross,3,1390.0,-2000.0,1,10,0.4,139.0,500.0,500
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.5,500,fixed_horizon,3,1370.0,-2960.0,1,27,0.4074074074074074,50.74074074074074,470.4074074074074,500
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.5,500,zero_cross,3,1370.0,-2960.0,1,27,0.4074074074074074,50.74074074074074,470.4074074074074,500
SNACKPACK,SNACKPACK_VANILLA,3.0,500,fixed_horizon,3,1330.0,-1170.0,1,23,0.5217391304347826,57.82608695652174,479.1666666666667,500
SNACKPACK,SNACKPACK_VANILLA,3.0,500,zero_cross,3,1330.0,-1170.0,1,23,0.5217391304347826,57.82608695652174,479.1666666666667,500
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,100,fixed_horizon,3,1280.0,-410.0,1,134,0.5522388059701493,9.552238805970148,100.0,100
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,100,zero_cross,3,1280.0,-410.0,1,134,0.5522388059701493,9.552238805970148,100.0,100
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,100,fixed_horizon,3,1260.0,0.0,1,38,0.5263157894736842,33.1578947368421,95.0,100
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,100,zero_cross,3,1260.0,0.0,1,38,0.5263157894736842,33.1578947368421,95.0,100
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,50,fixed_horizon,3,1250.0,-2410.0,1,177,0.4689265536723164,7.062146892655368,49.81920903954802,50
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,50,zero_cross,3,1250.0,-2410.0,1,177,0.4689265536723164,7.062146892655368,49.81920903954802,50
SLEEP_POD,SLEEP_POD_COTTON,1.5,200,fixed_horizon,3,1150.0,-12210.0,1,117,0.5384615384615384,9.82905982905983,198.52136752136752,200
SLEEP_POD,SLEEP_POD_COTTON,1.5,200,zero_cross,3,1150.0,-12210.0,1,117,0.5384615384615384,9.82905982905983,198.52136752136752,200
PANEL,PANEL_1X2,1.5,200,fixed_horizon,3,900.0,-6960.0,1,141,0.475177304964539,6.382978723404255,198.46808510638297,200
PANEL,PANEL_1X2,1.5,200,zero_cross,3,900.0,-6960.0,1,141,0.475177304964539,6.382978723404255,198.46808510638297,200
ROBOT,ROBOT_DISHES,2.0,100,fixed_horizon,3,810.0,-2990.0,1,112,0.49107142857142855,7.232142857142857,99.33035714285714,100
ROBOT,ROBOT_DISHES,2.0,100,zero_cross,3,810.0,-2990.0,1,112,0.49107142857142855,7.232142857142857,99.33035714285714,100
PANEL,PANEL_1X2,2.5,200,fixed_horizon,3,700.0,-6900.0,1,117,0.47863247863247865,5.982905982905983,198.98290598290598,200
PANEL,PANEL_1X2,2.5,200,zero_cross,3,700.0,-6900.0,1,117,0.47863247863247865,5.982905982905983,198.98290598290598,200
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,1.5,200,fixed_horizon,3,640.0,-3340.0,1,104,0.4423076923076923,6.153846153846154,198.66346153846155,200
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,1.5,200,zero_cross,3,640.0,-3340.0,1,104,0.4423076923076923,6.153846153846154,198.66346153846155,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,200,fixed_horizon,3,600.0,-340.0,1,50,0.5,12.0,199.78,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,200,zero_cross,3,600.0,-340.0,1,50,0.5,12.0,199.78,200
SLEEP_POD,SLEEP_POD_NYLON,2.5,100,fixed_horizon,3,500.0,-7140.0,1,126,0.48412698412698413,3.9682539682539684,99.73015873015873,100
SLEEP_POD,SLEEP_POD_NYLON,2.5,100,zero_cross,3,500.0,-7140.0,1,126,0.48412698412698413,3.9682539682539684,99.73015873015873,100
ROBOT,ROBOT_VACUUMING,2.5,100,fixed_horizon,3,460.0,-4190.0,1,97,0.4639175257731959,4.742268041237113,98.9795918367347,100
ROBOT,ROBOT_VACUUMING,2.5,100,zero_cross,3,460.0,-4190.0,1,97,0.4639175257731959,4.742268041237113,98.9795918367347,100
UV_VISOR,UV_VISOR_AMBER,1.5,200,zero_cross,3,430.0,-7680.0,1,126,0.5079365079365079,3.4126984126984126,197.33333333333334,200
SNACKPACK,SNACKPACK_PISTACHIO,1.5,500,fixed_horizon,3,330.0,-860.0,1,34,0.38235294117647056,9.705882352941176,498.29411764705884,500
SNACKPACK,SNACKPACK_PISTACHIO,1.5,500,zero_cross,3,330.0,-860.0,1,34,0.38235294117647056,9.705882352941176,498.29411764705884,500
SNACKPACK,SNACKPACK_PISTACHIO,3.0,200,fixed_horizon,3,270.0,-770.0,1,26,0.5769230769230769,10.384615384615385,192.59259259259258,200
SNACKPACK,SNACKPACK_PISTACHIO,3.0,200,zero_cross,3,270.0,-770.0,1,26,0.5769230769230769,10.384615384615385,192.59259259259258,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,100,fixed_horizon,3,250.0,0.0,1,43,0.46511627906976744,5.813953488372093,95.55555555555556,100
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,100,zero_cross,3,250.0,0.0,1,43,0.46511627906976744,5.813953488372093,95.55555555555556,100
MICROCHIP,MICROCHIP_RECTANGLE,3.0,50,fixed_horizon,3,170.0,-1560.0,1,49,0.5102040816326531,3.4693877551020407,49.0,50
MICROCHIP,MICROCHIP_RECTANGLE,3.0,50,zero_cross,3,170.0,-1560.0,1,49,0.5102040816326531,3.4693877551020407,49.0,50
SNACKPACK,SNACKPACK_VANILLA,2.5,500,fixed_horizon,3,50.0,-2850.0,1,26,0.5,1.9230769230769231,481.48148148148147,500
SNACKPACK,SNACKPACK_VANILLA,2.5,500,zero_cross,3,50.0,-2850.0,1,26,0.5,1.9230769230769231,481.48148148148147,500
SNACKPACK,SNACKPACK_RASPBERRY,2.5,500,fixed_horizon,3,40.0,-1690.0,1,34,0.4411764705882353,1.1764705882352942,499.4117647058824,500
SNACKPACK,SNACKPACK_RASPBERRY,2.5,500,zero_cross,3,40.0,-1690.0,1,34,0.4411764705882353,1.1764705882352942,499.4117647058824,500
ROBOT,ROBOT_VACUUMING,3.0,50,fixed_horizon,3,-180.0,-6280.0,1,147,0.48299319727891155,-1.2244897959183674,49.66216216216216,50
ROBOT,ROBOT_VACUUMING,3.0,50,zero_cross,3,-180.0,-6280.0,1,147,0.48299319727891155,-1.2244897959183674,49.66216216216216,50
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3.0,500,fixed_horizon,3,-270.0,-470.0,1,22,0.4090909090909091,-12.272727272727273,461.0,500
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3.0,500,zero_cross,3,-270.0,-470.0,1,22,0.4090909090909091,-12.272727272727273,461.0,500
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,200,fixed_horizon,3,-270.0,-3250.0,1,90,0.4444444444444444,-3.0,196.86666666666667,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,200,zero_cross,3,-270.0,-3250.0,1,90,0.4444444444444444,-3.0,196.86666666666667,200
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1.5,500,zero_cross,3,-330.0,-2420.0,1,43,0.4883720930232558,-7.674418604651163,486.3720930232558,500
UV_VISOR,UV_VISOR_AMBER,1.5,200,fixed_horizon,3,-340.0,-7600.0,1,126,0.5079365079365079,-2.6984126984126986,198.3015873015873,200
SNACKPACK,SNACKPACK_PISTACHIO,3.0,500,fixed_horizon,3,-430.0,-650.0,1,12,0.5,-35.833333333333336,461.53846153846155,500
SNACKPACK,SNACKPACK_PISTACHIO,3.0,500,zero_cross,3,-430.0,-650.0,1,12,0.5,-35.833333333333336,461.53846153846155,500
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3.0,500,fixed_horizon,3,-540.0,-1890.0,1,31,0.5161290322580645,-17.419354838709676,472.09375,500
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3.0,500,zero_cross,3,-540.0,-1890.0,1,31,0.5161290322580645,-17.419354838709676,472.09375,500
MICROCHIP,MICROCHIP_SQUARE,1.5,200,zero_cross,3,-580.0,-23380.0,1,118,0.5254237288135594,-4.915254237288136,197.97457627118644,200
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3.0,200,fixed_horizon,3,-590.0,-2400.0,1,72,0.4583333333333333,-8.194444444444445,196.82191780821918,200
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3.0,200,zero_cross,3,-590.0,-2400.0,1,72,0.4583333333333333,-8.194444444444445,196.82191780821918,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,50,fixed_horizon,3,-610.0,-2950.0,1,102,0.5294117647058824,-5.980392156862745,49.51456310679612,50
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,50,zero_cross,3,-610.0,-2950.0,1,102,0.5294117647058824,-5.980392156862745,49.51456310679612,50
ROBOT,ROBOT_LAUNDRY,2.5,100,fixed_horizon,3,-770.0,-8500.0,1,188,0.5106382978723404,-4.095744680851064,100.0,100
ROBOT,ROBOT_LAUNDRY,2.5,100,zero_cross,3,-770.0,-8500.0,1,188,0.5106382978723404,-4.095744680851064,100.0,100
SNACKPACK,SNACKPACK_RASPBERRY,2.0,500,fixed_horizon,3,-790.0,-1120.0,1,38,0.47368421052631576,-20.789473684210527,499.4736842105263,500
SNACKPACK,SNACKPACK_RASPBERRY,2.0,500,zero_cross,3,-790.0,-1120.0,1,38,0.47368421052631576,-20.789473684210527,499.4736842105263,500
SLEEP_POD,SLEEP_POD_SUEDE,2.0,200,fixed_horizon,3,-830.0,-5950.0,1,101,0.5247524752475248,-8.217821782178218,199.43564356435644,200
SLEEP_POD,SLEEP_POD_SUEDE,2.0,200,zero_cross,3,-830.0,-5950.0,1,101,0.5247524752475248,-8.217821782178218,199.43564356435644,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,200,fixed_horizon,3,-940.0,-1680.0,1,65,0.4461538461538462,-14.461538461538462,197.46153846153845,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,200,zero_cross,3,-940.0,-1680.0,1,65,0.4461538461538462,-14.461538461538462,197.46153846153845,200
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1.5,200,fixed_horizon,3,-1010.0,-4750.0,1,91,0.4945054945054945,-11.098901098901099,196.54945054945054,200
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1.5,200,zero_cross,3,-1010.0,-4750.0,1,91,0.4945054945054945,-11.098901098901099,196.54945054945054,200
MICROCHIP,MICROCHIP_RECTANGLE,2.5,200,fixed_horizon,3,-1170.0,-2860.0,1,21,0.5238095238095238,-55.714285714285715,200.0,200
MICROCHIP,MICROCHIP_RECTANGLE,2.5,200,zero_cross,3,-1170.0,-2860.0,1,21,0.5238095238095238,-55.714285714285715,200.0,200
UV_VISOR,UV_VISOR_YELLOW,3.0,500,fixed_horizon,3,-1290.0,-1460.0,1,17,0.47058823529411764,-75.88235294117646,487.1764705882353,500
UV_VISOR,UV_VISOR_YELLOW,3.0,500,zero_cross,3,-1290.0,-1460.0,1,17,0.47058823529411764,-75.88235294117646,487.1764705882353,500
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3.0,500,fixed_horizon,3,-1290.0,-6310.0,1,47,0.46808510638297873,-27.4468085106383,494.93617021276594,500
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3.0,500,zero_cross,3,-1290.0,-6310.0,1,47,0.46808510638297873,-27.4468085106383,494.93617021276594,500
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,200,fixed_horizon,3,-1340.0,-1960.0,1,62,0.5,-21.612903225806452,199.25806451612902,200
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,200,zero_cross,3,-1340.0,-1960.0,1,62,0.5,-21.612903225806452,199.25806451612902,200
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,200,fixed_horizon,3,-1420.0,-2040.0,1,83,0.4457831325301205,-17.10843373493976,199.20481927710844,200
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,200,zero_cross,3,-1420.0,-2040.0,1,83,0.4457831325301205,-17.10843373493976,199.20481927710844,200
SNACKPACK,SNACKPACK_VANILLA,3.0,200,fixed_horizon,3,-1440.0,-4150.0,1,51,0.5490196078431373,-28.235294117647058,196.15384615384616,200
SNACKPACK,SNACKPACK_VANILLA,3.0,200,zero_cross,3,-1440.0,-4150.0,1,51,0.5490196078431373,-28.235294117647058,196.15384615384616,200
MICROCHIP,MICROCHIP_SQUARE,1.5,200,fixed_horizon,3,-1670.0,-24470.0,1,118,0.5254237288135594,-14.152542372881356,198.3728813559322,200
SNACKPACK,SNACKPACK_VANILLA,2.0,500,fixed_horizon,3,-1720.0,-3880.0,1,30,0.5333333333333333,-57.333333333333336,471.03225806451616,500
SNACKPACK,SNACKPACK_VANILLA,2.0,500,zero_cross,3,-1720.0,-3880.0,1,30,0.5333333333333333,-57.333333333333336,471.03225806451616,500
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,50,fixed_horizon,3,-1920.0,-4720.0,1,338,0.46449704142011833,-5.680473372781065,49.90236686390533,50
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,50,zero_cross,3,-1920.0,-4720.0,1,338,0.46449704142011833,-5.680473372781065,49.90236686390533,50
PEBBLES,PEBBLES_M,1.5,100,fixed_horizon,3,-2360.0,-18150.0,1,220,0.5227272727272727,-10.727272727272727,99.5909090909091,100
PEBBLES,PEBBLES_M,2.0,100,fixed_horizon,3,-2360.0,-18150.0,1,220,0.5227272727272727,-10.727272727272727,99.5909090909091,100
PEBBLES,PEBBLES_M,2.5,100,fixed_horizon,3,-2360.0,-18150.0,1,220,0.5227272727272727,-10.727272727272727,99.5909090909091,100
PEBBLES,PEBBLES_M,3.0,100,fixed_horizon,3,-2360.0,-18150.0,1,220,0.5227272727272727,-10.727272727272727,99.5909090909091,100
PANEL,PANEL_1X2,3.0,200,fixed_horizon,3,-2690.0,-8300.0,1,102,0.46078431372549017,-26.372549019607842,199.8921568627451,200
PANEL,PANEL_1X2,3.0,200,zero_cross,3,-2690.0,-8300.0,1,102,0.46078431372549017,-26.372549019607842,199.8921568627451,200
MICROCHIP,MICROCHIP_SQUARE,2.0,100,fixed_horizon,3,-2740.0,-16650.0,1,193,0.5077720207253886,-14.196891191709845,99.39896373056995,100
MICROCHIP,MICROCHIP_SQUARE,2.0,100,zero_cross,3,-2740.0,-16650.0,1,193,0.5077720207253886,-14.196891191709845,99.39896373056995,100
PEBBLES,PEBBLES_XL,1.5,100,fixed_horizon,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091,100
PEBBLES,PEBBLES_XL,2.0,100,fixed_horizon,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091,100
PEBBLES,PEBBLES_XL,2.5,100,fixed_horizon,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091,100
PEBBLES,PEBBLES_XL,3.0,100,fixed_horizon,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091,100
MICROCHIP,MICROCHIP_SQUARE,1.5,500,zero_cross,3,-3230.0,-20190.0,1,51,0.5294117647058824,-63.333333333333336,484.52941176470586,500
MICROCHIP,MICROCHIP_RECTANGLE,3.0,20,fixed_horizon,3,-3640.0,-5160.0,1,108,0.46296296296296297,-33.7037037037037,19.81651376146789,20
MICROCHIP,MICROCHIP_RECTANGLE,3.0,20,zero_cross,3,-3640.0,-5160.0,1,108,0.46296296296296297,-33.7037037037037,19.81651376146789,20
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,100,fixed_horizon,3,-3660.0,-4450.0,1,170,0.48823529411764705,-21.529411764705884,100.0,100
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,100,zero_cross,3,-3660.0,-4450.0,1,170,0.48823529411764705,-21.529411764705884,100.0,100
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.5,200,fixed_horizon,3,-3780.0,-4620.0,1,80,0.475,-47.25,197.7875,200
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.5,200,zero_cross,3,-3780.0,-4620.0,1,80,0.475,-47.25,197.7875,200
SNACKPACK,SNACKPACK_PISTACHIO,2.0,200,fixed_horizon,3,-3800.0,-3140.0,1,60,0.45,-63.333333333333336,199.88333333333333,200
SNACKPACK,SNACKPACK_PISTACHIO,2.0,200,zero_cross,3,-3800.0,-3140.0,1,60,0.45,-63.333333333333336,199.88333333333333,200
MICROCHIP,MICROCHIP_SQUARE,1.5,500,fixed_horizon,3,-3800.0,-25420.0,1,51,0.5098039215686274,-74.50980392156863,495.15686274509807,500
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,200,fixed_horizon,3,-3880.0,-4390.0,1,86,0.47674418604651164,-45.116279069767444,199.41860465116278,200
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,200,zero_cross,3,-3880.0,-4390.0,1,86,0.47674418604651164,-45.116279069767444,199.41860465116278,200
UV_VISOR,UV_VISOR_AMBER,2.0,200,fixed_horizon,3,-3910.0,-12640.0,1,111,0.4864864864864865,-35.22522522522522,199.42342342342343,200
UV_VISOR,UV_VISOR_AMBER,2.0,200,zero_cross,3,-3910.0,-12640.0,1,111,0.4864864864864865,-35.22522522522522,199.42342342342343,200
SNACKPACK,SNACKPACK_CHOCOLATE,1.5,500,zero_cross,3,-3960.0,-3810.0,1,41,0.4634146341463415,-96.58536585365853,483.3170731707317,500
SNACKPACK,SNACKPACK_CHOCOLATE,1.5,500,fixed_horizon,3,-4010.0,-3810.0,1,41,0.4634146341463415,-97.8048780487805,489.8536585365854,500
ROBOT,ROBOT_DISHES,1.5,100,fixed_horizon,3,-4090.0,-3410.0,1,156,0.4423076923076923,-26.21794871794872,99.92307692307692,100
