group,product,threshold_abs_z,signal_n,signal_pct,buy_signal_share,passive_fill_next5_pct,mid_edge_h1,active_edge_h1,passive_edge_h1,active_edge_h1_positive_days,active_edge_h1_min_day,mid_edge_h5,active_edge_h5,passive_edge_h5,active_edge_h5_positive_days,active_edge_h5_min_day,mid_edge_h20,active_edge_h20,passive_edge_h20,active_edge_h20_positive_days,active_edge_h20_min_day
ROBOT,ROBOT_DISHES,2.5,231,0.0077,1.0,0.05194805194805195,1.352813852813853,-1.9415584415584415,4.647186147186147,0,-1.9415584415584415,7.162337662337662,3.867965367965368,10.456709956709958,1,3.867965367965368,27.385281385281385,24.09090909090909,30.67965367965368,1,24.09090909090909
ROBOT,ROBOT_VACUUMING,2.5,143,0.0047666666666666664,0.8951048951048951,0.013986013986013986,1.2342657342657342,-2.1188811188811187,4.5874125874125875,0,-2.4634146341463414,4.846153846153846,1.493006993006993,8.1993006993007,2,0.32926829268292684,13.052447552447552,9.6993006993007,16.405594405594407,2,6.869918699186992
MICROCHIP,MICROCHIP_TRIANGLE,2.5,282,0.0094,0.5567375886524822,0.0035460992907801418,2.145390070921986,-2.267730496453901,6.558510638297872,0,-2.4166666666666665,9.48936170212766,5.076241134751773,13.902482269503546,2,-1.0520833333333333,23.627659574468087,19.2145390070922,28.04078014184397,2,-2.96875
SLEEP_POD,SLEEP_POD_NYLON,3.0,12,0.0004,0.0,0.0,2.25,-2.2916666666666665,6.791666666666667,0,-2.2916666666666665,18.458333333333332,13.916666666666666,23.0,1,13.916666666666666,23.333333333333332,18.791666666666668,27.875,1,18.791666666666668
MICROCHIP,MICROCHIP_SQUARE,2.5,85,0.0028333333333333335,0.0,0.011764705882352941,4.311764705882353,-2.3823529411764706,11.005882352941176,1,-2.8072289156626504,26.45294117647059,19.758823529411764,33.14705882352941,2,19.686746987951807,88.11176470588235,81.41764705882353,94.80588235294118,1,-31.5
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,18,0.0006,1.0,0.0,3.4722222222222223,-2.611111111111111,9.555555555555555,0,-2.611111111111111,30.555555555555557,24.47222222222222,36.638888888888886,1,24.47222222222222,22.88888888888889,16.805555555555557,28.97222222222222,1,16.805555555555557
ROBOT,ROBOT_LAUNDRY,2.5,279,0.0093,0.15412186379928317,0.05734767025089606,0.9605734767025089,-2.793906810035842,4.71505376344086,0,-2.968220338983051,4.99820788530466,1.2437275985663083,8.75268817204301,2,0.3305084745762712,15.625448028673835,11.870967741935484,19.379928315412187,2,9.663135593220339
ROBOT,ROBOT_DISHES,1.5,4138,0.13793333333333332,0.7133881101981634,0.04567423876268729,0.6982841952634122,-2.8026824552924117,4.199250845819236,1,-3.398474178403756,2.1991300144997585,-1.3018366360560658,5.700096665055582,1,-2.9696085164835164,6.548211696471726,3.0472450459159015,10.04917834702755,2,-0.9057348901098901
MICROCHIP,MICROCHIP_RECTANGLE,2.5,253,0.008433333333333333,0.0,0.015810276679841896,1.3458498023715415,-2.8320158102766797,5.523715415019763,0,-3.66025641025641,8.482213438735178,4.304347826086956,12.660079051383399,3,1.2435897435897436,39.85770750988142,35.6798418972332,44.03557312252964,3,35.48511904761905
ROBOT,ROBOT_DISHES,1.0,9738,0.3246,0.5491887451222017,0.04600533990552475,0.694823867721064,-2.915733798911369,4.305381534353497,0,-3.5390534821085033,1.6769752388780437,-1.9334223774786807,5.287372855234769,1,-3.3108888033859176,4.342457295739864,0.7324552377032311,7.952459353776497,1,-2.48326279338207
ROBOT,ROBOT_IRONING,1.5,3970,0.13233333333333333,0.5332493702770781,0.050125944584382874,0.4243073047858942,-2.9338790931989926,3.782493702770781,0,-3.112897985705003,1.7837531486146097,-1.574433249370277,5.141939546599496,1,-2.26137102014295,7.590302267002519,4.232115869017632,10.948488664987405,3,1.5776478232618583
ROBOT,ROBOT_IRONING,1.0,11295,0.3765,0.5019034971226206,0.0516157591854803,0.292234814945989,-2.9635204533380555,3.5479900832300335,0,-3.287539055320713,1.3024800708591675,-1.9533658104517273,4.558325952170062,0,-2.9549715125895974,5.070509977827051,1.8143237250554323,8.32669623059867,2,-1.4205109354897996
ROBOT,ROBOT_DISHES,0.5,18535,0.6178333333333333,0.4415969786889668,0.04548152144591314,0.6796082451974962,-2.9763382257716384,4.335554716166631,0,-3.355224429727741,1.9460043196544277,-1.7098812095032399,5.601889848812095,1,-2.827733333333333,4.847762566960662,1.1921162274768682,8.503408906444456,2,-1.2050768203072812
ROBOT,ROBOT_VACUUMING,2.0,1470,0.049,0.5319727891156463,0.04013605442176871,0.513265306122449,-3.00578231292517,4.032312925170068,0,-3.2111111111111112,2.8054421768707485,-0.7136054421768707,6.3244897959183675,1,-3.087037037037037,9.643197278911565,6.124149659863946,13.162244897959184,1,-2.9092592592592594
ROBOT,ROBOT_IRONING,0.5,21034,0.7011333333333334,0.4922506418180089,0.05619473233811924,0.18684923691342176,-3.0157371749156088,3.3894356487424524,0,-3.361641102381843,0.7784250320985306,-2.4241999144039186,3.9810499786009794,0,-3.143845866068088,3.2651565622918053,0.06238698010849909,6.467926144475112,2,-2.4689487467265243
ROBOT,ROBOT_LAUNDRY,1.5,3735,0.1245,0.46559571619812584,0.05970548862115127,0.5234270414993306,-3.066934404283802,4.113788487282463,0,-3.346442885771543,2.3133868808567604,-1.2769745649263722,5.903748326639893,0,-1.9115731462925851,8.352610441767068,4.762248995983936,11.9429718875502,3,2.225951903807615
ROBOT,ROBOT_DISHES,2.0,1423,0.047433333333333334,0.9648629655657063,0.05200281096275474,0.2410400562192551,-3.1134926212227687,3.595572733661279,0,-4.0,1.965565706254392,-1.3889669711876318,5.320098383696416,2,-1.7250546249089584,7.251581166549543,3.897048489107519,10.606113843991567,3,3.023306627822287
ROBOT,ROBOT_LAUNDRY,2.0,1007,0.03356666666666667,0.22442899702085403,0.06355511420059583,0.49652432969215493,-3.202085402184707,4.195134061569017,0,-3.3117797695262485,2.042204568023833,-1.6564051638530288,5.740814299900695,1,-1.9827144686299616,7.622641509433962,3.9240317775571003,11.321251241310824,3,2.976952624839949
