group,target,threshold,horizon,exit_rule,train_days,train_total_pnl,train_min_day_pnl,train_positive_days,train_total_trades,train_win_pct,train_avg_pnl_per_trade,candidate_id,test_day,candidate_set,days,all_days_total_pnl,all_days_min_day_pnl,all_days_positive_days,all_days_total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,fixed_horizon,2.0,15080.0,4690.0,2,15,0.7333333333333333,1005.3333333333334,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,zero_cross,2.0,15080.0,4690.0,2,15,0.7333333333333333,1005.3333333333334,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,zero_cross,2.0,19320.0,4340.0,2,14,0.6428571428571429,1380.0,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,fixed_horizon,2.0,19190.0,4340.0,2,14,0.6428571428571429,1370.7142857142858,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1.5,500,fixed_horizon,2.0,8780.0,4190.0,2,28,0.4642857142857143,313.57142857142856,TRANSLATOR|TRANSLATOR_ASTRO_BLACK|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1.5,500,zero_cross,2.0,8780.0,4190.0,2,28,0.4642857142857143,313.57142857142856,TRANSLATOR|TRANSLATOR_ASTRO_BLACK|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,fixed_horizon,2.0,10110.0,4160.0,2,22,0.6363636363636364,459.54545454545456,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,zero_cross,2.0,10110.0,4160.0,2,22,0.6363636363636364,459.54545454545456,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_COTTON,2.0,500,fixed_horizon,2.0,19360.0,4040.0,2,26,0.6153846153846154,744.6153846153846,SLEEP_POD|SLEEP_POD_COTTON|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_COTTON,2.0,500,zero_cross,2.0,18830.0,4040.0,2,26,0.6153846153846154,724.2307692307693,SLEEP_POD|SLEEP_POD_COTTON|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_DISHES,2.0,500,fixed_horizon,2.0,13130.0,4040.0,2,18,0.5555555555555556,729.4444444444445,ROBOT|ROBOT_DISHES|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_DISHES,2.0,500,zero_cross,2.0,13130.0,4040.0,2,18,0.5555555555555556,729.4444444444445,ROBOT|ROBOT_DISHES|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3.0,500,fixed_horizon,2.0,8070.0,3850.0,2,10,0.6,807.0,TRANSLATOR|TRANSLATOR_ECLIPSE_CHARCOAL|thr=3|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3.0,500,zero_cross,2.0,8070.0,3850.0,2,10,0.6,807.0,TRANSLATOR|TRANSLATOR_ECLIPSE_CHARCOAL|thr=3|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,fixed_horizon,2.0,13200.0,3810.0,2,6,0.6666666666666666,2200.0,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,zero_cross,2.0,13200.0,3810.0,2,6,0.6666666666666666,2200.0,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,500,fixed_horizon,2.0,10080.0,3720.0,2,29,0.5862068965517241,347.58620689655174,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,500,zero_cross,2.0,10080.0,3720.0,2,29,0.5862068965517241,347.58620689655174,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_DISHES,2.5,500,fixed_horizon,2.0,8670.0,3480.0,2,10,0.7,867.0,ROBOT|ROBOT_DISHES|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_DISHES,2.5,500,zero_cross,2.0,8670.0,3480.0,2,10,0.7,867.0,ROBOT|ROBOT_DISHES|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.0,500,zero_cross,2.0,10910.0,3460.0,2,21,0.5714285714285714,519.5238095238095,TRANSLATOR|TRANSLATOR_ASTRO_BLACK|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.0,500,fixed_horizon,2.0,10650.0,3460.0,2,21,0.5714285714285714,507.14285714285717,TRANSLATOR|TRANSLATOR_ASTRO_BLACK|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,fixed_horizon,2.0,7790.0,3410.0,2,10,0.6,779.0,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,zero_cross,2.0,7790.0,3410.0,2,10,0.6,779.0,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,fixed_horizon,2.0,9570.0,3320.0,2,26,0.46153846153846156,368.0769230769231,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,zero_cross,2.0,9570.0,3320.0,2,26,0.46153846153846156,368.0769230769231,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_COTTON,2.5,500,fixed_horizon,2.0,15260.0,3280.0,2,18,0.5555555555555556,847.7777777777778,SLEEP_POD|SLEEP_POD_COTTON|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_COTTON,2.5,500,zero_cross,2.0,15260.0,3280.0,2,18,0.5555555555555556,847.7777777777778,SLEEP_POD|SLEEP_POD_COTTON|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,500,zero_cross,2.0,9660.0,3140.0,2,29,0.5172413793103449,333.1034482758621,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,500,fixed_horizon,2.0,9640.0,3140.0,2,29,0.5172413793103449,332.41379310344826,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,500,fixed_horizon,2.0,4470.0,2140.0,2,20,0.5,223.5,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=3|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,500,zero_cross,2.0,4470.0,2140.0,2,20,0.5,223.5,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=3|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,fixed_horizon,2.0,10000.0,2060.0,2,14,0.7142857142857143,714.2857142857143,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,zero_cross,2.0,10000.0,2060.0,2,14,0.7142857142857143,714.2857142857143,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,500,fixed_horizon,2.0,6680.0,2040.0,2,36,0.5277777777777778,185.55555555555554,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,500,zero_cross,2.0,6680.0,2040.0,2,36,0.5277777777777778,185.55555555555554,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.5,500,fixed_horizon,2.0,7200.0,1910.0,2,14,0.7142857142857143,514.2857142857143,TRANSLATOR|TRANSLATOR_ECLIPSE_CHARCOAL|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.5,500,zero_cross,2.0,7200.0,1910.0,2,14,0.7142857142857143,514.2857142857143,TRANSLATOR|TRANSLATOR_ECLIPSE_CHARCOAL|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,1.5,500,zero_cross,2.0,22320.0,1800.0,2,34,0.5882352941176471,656.4705882352941,ROBOT|ROBOT_IRONING|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,1.5,500,fixed_horizon,2.0,21820.0,1800.0,2,34,0.5882352941176471,641.7647058823529,ROBOT|ROBOT_IRONING|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,500,fixed_horizon,2.0,17590.0,1800.0,2,31,0.5483870967741935,567.4193548387096,ROBOT|ROBOT_IRONING|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,500,zero_cross,2.0,17590.0,1800.0,2,31,0.5483870967741935,567.4193548387096,ROBOT|ROBOT_IRONING|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.5,500,fixed_horizon,2.0,3760.0,1780.0,2,14,0.5,268.57142857142856,TRANSLATOR|TRANSLATOR_ASTRO_BLACK|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.5,500,zero_cross,2.0,3760.0,1780.0,2,14,0.5,268.57142857142856,TRANSLATOR|TRANSLATOR_ASTRO_BLACK|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,500,fixed_horizon,2.0,3860.0,1670.0,2,22,0.5454545454545454,175.45454545454547,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,500,zero_cross,2.0,3860.0,1670.0,2,22,0.5454545454545454,175.45454545454547,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,fixed_horizon,2.0,6840.0,1640.0,2,16,0.5625,427.5,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,zero_cross,2.0,6800.0,1640.0,2,16,0.5625,425.0,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,500,fixed_horizon,2.0,8410.0,1410.0,2,8,0.625,1051.25,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,500,zero_cross,2.0,8410.0,1410.0,2,8,0.625,1051.25,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,fixed_horizon,2.0,7400.0,1410.0,2,32,0.5,231.25,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,zero_cross,2.0,7400.0,1410.0,2,32,0.5,231.25,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_RASPBERRY,1.5,500,fixed_horizon,2.0,3380.0,1280.0,2,25,0.52,135.2,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_RASPBERRY,1.5,500,zero_cross,2.0,3380.0,1280.0,2,25,0.52,135.2,SNACKPACK|SNACKPACK_RASPBERRY|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.0,500,fixed_horizon,2.0,2690.0,1100.0,2,24,0.5,112.08333333333333,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.0,500,zero_cross,2.0,2690.0,1100.0,2,24,0.5,112.08333333333333,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_PISTACHIO,2.5,500,fixed_horizon,2.0,2020.0,800.0,2,11,0.7272727272727273,183.63636363636363,SNACKPACK|SNACKPACK_PISTACHIO|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_PISTACHIO,2.5,500,zero_cross,2.0,2020.0,800.0,2,11,0.7272727272727273,183.63636363636363,SNACKPACK|SNACKPACK_PISTACHIO|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.5,500,fixed_horizon,2.0,7420.0,710.0,2,17,0.6470588235294118,436.47058823529414,UV_VISOR|UV_VISOR_MAGENTA|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.5,500,zero_cross,2.0,7420.0,710.0,2,17,0.6470588235294118,436.47058823529414,UV_VISOR|UV_VISOR_MAGENTA|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.0,500,zero_cross,2.0,3240.0,560.0,2,20,0.55,162.0,UV_VISOR|UV_VISOR_MAGENTA|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,500,fixed_horizon,2.0,1560.0,520.0,2,18,0.5555555555555556,86.66666666666667,OXYGEN_SHAKE|OXYGEN_SHAKE_EVENING_BREATH|thr=2.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,500,zero_cross,2.0,1560.0,520.0,2,18,0.5555555555555556,86.66666666666667,OXYGEN_SHAKE|OXYGEN_SHAKE_EVENING_BREATH|thr=2.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,500,fixed_horizon,2.0,5580.0,480.0,2,25,0.48,223.2,OXYGEN_SHAKE|OXYGEN_SHAKE_MORNING_BREATH|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,500,zero_cross,2.0,5580.0,480.0,2,25,0.48,223.2,OXYGEN_SHAKE|OXYGEN_SHAKE_MORNING_BREATH|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,500,zero_cross,2.0,2940.0,450.0,2,16,0.5,183.75,SNACKPACK|SNACKPACK_STRAWBERRY|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,1.5,500,zero_cross,2.0,8970.0,330.0,2,28,0.5357142857142857,320.35714285714283,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,500,fixed_horizon,2.0,2770.0,280.0,2,16,0.5,173.125,SNACKPACK|SNACKPACK_STRAWBERRY|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_PISTACHIO,2.0,500,fixed_horizon,2.0,600.0,220.0,2,16,0.375,37.5,SNACKPACK|SNACKPACK_PISTACHIO|thr=2|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_COTTON,1.5,500,fixed_horizon,2.0,13670.0,100.0,2,31,0.5483870967741935,440.96774193548384,SLEEP_POD|SLEEP_POD_COTTON|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_COTTON,1.5,500,zero_cross,2.0,13490.0,100.0,2,31,0.5483870967741935,435.16129032258067,SLEEP_POD|SLEEP_POD_COTTON|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_VANILLA,1.5,500,zero_cross,2.0,3580.0,70.0,2,21,0.5238095238095238,170.47619047619048,SNACKPACK|SNACKPACK_VANILLA|thr=1.5|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_VANILLA,1.5,500,fixed_horizon,2.0,3440.0,70.0,2,21,0.5238095238095238,163.8095238095238,SNACKPACK|SNACKPACK_VANILLA|thr=1.5|h=500|fixed_horizon,2,lodo_long_horizon_500,,,,,,,,,
SNACKPACK,SNACKPACK_PISTACHIO,2.0,500,zero_cross,2.0,230.0,10.0,2,16,0.375,14.375,SNACKPACK|SNACKPACK_PISTACHIO|thr=2|h=500|zero_cross,2,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,fixed_horizon,,15080.0,4690.0,2,15,0.7333333333333333,1005.3333333333334,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,2,static12_top_per_group,3.0,36400.0,4690.0,3.0,26.0,0.7692307692307693,1400.0,486.0769230769231,500.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,zero_cross,,22680.0,11090.0,2,27,0.5925925925925926,840.0,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,2,static12_top_per_group,3.0,34250.0,11090.0,3.0,33.0,0.6060606060606061,1037.878787878788,410.969696969697,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,fixed_horizon,,10110.0,4160.0,2,22,0.6363636363636364,459.54545454545456,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|fixed_horizon,2,static12_top_per_group,3.0,14540.0,4160.0,3.0,23.0,0.6521739130434783,632.1739130434783,500.0,500.0
PANEL,PANEL_2X2,2.5,100,fixed_horizon,,10040.0,1230.0,2,126,0.5634920634920635,79.68253968253968,PANEL|PANEL_2X2|thr=2.5|h=100|fixed_horizon,2,static12_top_per_group,3.0,11110.0,1070.0,3.0,191.0,0.5340314136125655,58.167539267015705,99.65968586387434,100.0
ROBOT,ROBOT_IRONING,2.5,500,fixed_horizon,,18490.0,4790.0,2,27,0.6296296296296297,684.8148148148148,ROBOT|ROBOT_IRONING|thr=2.5|h=500|fixed_horizon,2,static12_top_per_group,3.0,21210.0,2720.0,3.0,33.0,0.6363636363636364,642.7272727272727,498.5151515151515,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,,33680.0,9570.0,2,29,0.7931034482758621,1161.3793103448277,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|zero_cross,2,static12_top_per_group,3.0,48350.0,9570.0,3.0,48.0,0.7708333333333334,1007.2916666666666,460.8541666666667,500.0
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,500,zero_cross,,2940.0,450.0,2,16,0.5,183.75,SNACKPACK|SNACKPACK_STRAWBERRY|thr=2|h=500|zero_cross,2,static12_top_per_group,3.0,3640.0,450.0,3.0,36.0,0.5555555555555556,101.11111111111111,496.94444444444446,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,fixed_horizon,,14040.0,5290.0,2,8,0.75,1755.0,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=500|fixed_horizon,2,static12_top_per_group,3.0,22300.0,5290.0,3.0,27.0,0.6296296296296297,825.925925925926,500.0,500.0
UV_VISOR,UV_VISOR_MAGENTA,1.5,500,fixed_horizon,,16400.0,5320.0,2,28,0.5357142857142857,585.7142857142857,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,2,static12_top_per_group,3.0,21230.0,4830.0,3.0,36.0,0.5833333333333334,589.7222222222222,498.44444444444446,500.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,zero_cross,,22680.0,11090.0,2,27,0.5925925925925926,840.0,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,2,static12_top3_overall,3.0,34250.0,11090.0,3.0,33.0,0.6060606060606061,1037.878787878788,410.969696969697,500.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,fixed_horizon,,22170.0,10020.0,2,27,0.5925925925925926,821.1111111111111,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|fixed_horizon,2,static12_top3_overall,3.0,33740.0,10020.0,3.0,33.0,0.6060606060606061,1022.4242424242424,471.3636363636364,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,,33680.0,9570.0,2,29,0.7931034482758621,1161.3793103448277,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|zero_cross,2,static12_top3_overall,3.0,48350.0,9570.0,3.0,48.0,0.7708333333333334,1007.2916666666666,460.8541666666667,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,fixed_horizon,,14220.0,2280.0,2,69,0.6231884057971014,206.08695652173913,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=100|fixed_horizon,2,static12_fast_horizon_le_100,3.0,21200.0,2280.0,3.0,157.0,0.5987261146496815,135.03184713375796,100.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,zero_cross,,14220.0,2280.0,2,69,0.6231884057971014,206.08695652173913,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=100|zero_cross,2,static12_fast_horizon_le_100,3.0,21200.0,2280.0,3.0,157.0,0.5987261146496815,135.03184713375796,100.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,fixed_horizon,,4870.0,1890.0,2,12,0.6666666666666666,405.8333333333333,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|fixed_horizon,2,static12_fast_horizon_le_100,3.0,12000.0,1890.0,3.0,91.0,0.5494505494505495,131.86813186813183,100.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,zero_cross,,4870.0,1890.0,2,12,0.6666666666666666,405.8333333333333,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|zero_cross,2,static12_fast_horizon_le_100,3.0,12000.0,1890.0,3.0,91.0,0.5494505494505495,131.86813186813183,100.0,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,fixed_horizon,,5080.0,1830.0,2,64,0.5,79.375,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|fixed_horizon,2,static12_fast_horizon_le_100,3.0,7990.0,1830.0,3.0,160.0,0.51875,49.9375,99.93125,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,zero_cross,,5080.0,1830.0,2,64,0.5,79.375,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|zero_cross,2,static12_fast_horizon_le_100,3.0,7990.0,1830.0,3.0,160.0,0.51875,49.9375,99.93125,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,fixed_horizon,,17540.0,1660.0,2,102,0.5490196078431373,171.9607843137255,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=100|fixed_horizon,2,static12_fast_horizon_le_100,3.0,25470.0,1660.0,3.0,194.0,0.5618556701030928,131.28865979381445,99.94845360824742,100.0
