case,kind,product_under_test,param,day,product,pnl
global_size_3,global_size,,3,4,OXYGEN_SHAKE_MORNING_BREATH,8146
global_size_3,global_size,,3,4,PANEL_1X2,0
global_size_3,global_size,,3,4,PANEL_1X4,8710
global_size_3,global_size,,3,4,PANEL_2X2,1919
global_size_3,global_size,,3,4,PANEL_2X4,11448
global_size_3,global_size,,3,4,PANEL_4X4,0
global_size_3,global_size,,3,4,PEBBLES_L,1635
global_size_3,global_size,,3,4,PEBBLES_M,0
global_size_3,global_size,,3,4,PEBBLES_S,16442
global_size_3,global_size,,3,4,PEBBLES_XL,68520
global_size_3,global_size,,3,4,PEBBLES_XS,12280
global_size_3,global_size,,3,4,ROBOT_DISHES,-3257
global_size_3,global_size,,3,4,ROBOT_IRONING,-1770
global_size_3,global_size,,3,4,ROBOT_LAUNDRY,3695
global_size_3,global_size,,3,4,ROBOT_MOPPING,7796
global_size_3,global_size,,3,4,ROBOT_VACUUMING,-3122
global_size_3,global_size,,3,4,SLEEP_POD_COTTON,8535
global_size_3,global_size,,3,4,SLEEP_POD_LAMB_WOOL,19185
global_size_3,global_size,,3,4,SLEEP_POD_NYLON,5860
global_size_3,global_size,,3,4,SLEEP_POD_POLYESTER,6254
global_size_3,global_size,,3,4,SLEEP_POD_SUEDE,-3420
global_size_3,global_size,,3,4,SNACKPACK_CHOCOLATE,4878
global_size_3,global_size,,3,4,SNACKPACK_PISTACHIO,762
global_size_3,global_size,,3,4,SNACKPACK_RASPBERRY,10055
global_size_3,global_size,,3,4,SNACKPACK_STRAWBERRY,1574
global_size_3,global_size,,3,4,SNACKPACK_VANILLA,7290
global_size_3,global_size,,3,4,TRANSLATOR_ASTRO_BLACK,3128
global_size_3,global_size,,3,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
global_size_3,global_size,,3,4,TRANSLATOR_GRAPHITE_MIST,18999
global_size_3,global_size,,3,4,TRANSLATOR_SPACE_GRAY,0
global_size_3,global_size,,3,4,TRANSLATOR_VOID_BLUE,5676
global_size_3,global_size,,3,4,UV_VISOR_AMBER,1286
global_size_3,global_size,,3,4,UV_VISOR_MAGENTA,5665
global_size_3,global_size,,3,4,UV_VISOR_ORANGE,8442
global_size_3,global_size,,3,4,UV_VISOR_RED,5394
global_size_3,global_size,,3,4,UV_VISOR_YELLOW,5360
global_size_1,global_size,,1,2,GALAXY_SOUNDS_BLACK_HOLES,15796
global_size_1,global_size,,1,2,GALAXY_SOUNDS_DARK_MATTER,5538
global_size_1,global_size,,1,2,GALAXY_SOUNDS_PLANETARY_RINGS,23295
global_size_1,global_size,,1,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
global_size_1,global_size,,1,2,GALAXY_SOUNDS_SOLAR_WINDS,965
global_size_1,global_size,,1,2,MICROCHIP_CIRCLE,-511
global_size_1,global_size,,1,2,MICROCHIP_OVAL,5800
global_size_1,global_size,,1,2,MICROCHIP_RECTANGLE,16141
global_size_1,global_size,,1,2,MICROCHIP_SQUARE,24798
global_size_1,global_size,,1,2,MICROCHIP_TRIANGLE,6325
global_size_1,global_size,,1,2,OXYGEN_SHAKE_CHOCOLATE,11801
global_size_1,global_size,,1,2,OXYGEN_SHAKE_EVENING_BREATH,462
global_size_1,global_size,,1,2,OXYGEN_SHAKE_GARLIC,20407
global_size_1,global_size,,1,2,OXYGEN_SHAKE_MINT,0
global_size_1,global_size,,1,2,OXYGEN_SHAKE_MORNING_BREATH,8368
global_size_1,global_size,,1,2,PANEL_1X2,0
global_size_1,global_size,,1,2,PANEL_1X4,15206
global_size_1,global_size,,1,2,PANEL_2X2,7060
global_size_1,global_size,,1,2,PANEL_2X4,4774
global_size_1,global_size,,1,2,PANEL_4X4,0
global_size_1,global_size,,1,2,PEBBLES_L,20786
global_size_1,global_size,,1,2,PEBBLES_M,0
global_size_1,global_size,,1,2,PEBBLES_S,1477
global_size_1,global_size,,1,2,PEBBLES_XL,19620
global_size_1,global_size,,1,2,PEBBLES_XS,9650
global_size_1,global_size,,1,2,ROBOT_DISHES,5684
global_size_1,global_size,,1,2,ROBOT_IRONING,4850
global_size_1,global_size,,1,2,ROBOT_LAUNDRY,6149
global_size_1,global_size,,1,2,ROBOT_MOPPING,4728
global_size_1,global_size,,1,2,ROBOT_VACUUMING,-1758
global_size_1,global_size,,1,2,SLEEP_POD_COTTON,13278
global_size_1,global_size,,1,2,SLEEP_POD_LAMB_WOOL,7141
global_size_1,global_size,,1,2,SLEEP_POD_NYLON,-1116
global_size_1,global_size,,1,2,SLEEP_POD_POLYESTER,17615
global_size_1,global_size,,1,2,SLEEP_POD_SUEDE,8776
global_size_1,global_size,,1,2,SNACKPACK_CHOCOLATE,1206
global_size_1,global_size,,1,2,SNACKPACK_PISTACHIO,7750
global_size_1,global_size,,1,2,SNACKPACK_RASPBERRY,13450
global_size_1,global_size,,1,2,SNACKPACK_STRAWBERRY,-1233
global_size_1,global_size,,1,2,SNACKPACK_VANILLA,6080
global_size_1,global_size,,1,2,TRANSLATOR_ASTRO_BLACK,-1480
global_size_1,global_size,,1,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
global_size_1,global_size,,1,2,TRANSLATOR_GRAPHITE_MIST,226
global_size_1,global_size,,1,2,TRANSLATOR_SPACE_GRAY,0
global_size_1,global_size,,1,2,TRANSLATOR_VOID_BLUE,5339
global_size_1,global_size,,1,2,UV_VISOR_AMBER,13717
global_size_1,global_size,,1,2,UV_VISOR_MAGENTA,17813
global_size_1,global_size,,1,2,UV_VISOR_ORANGE,5338
global_size_1,global_size,,1,2,UV_VISOR_RED,4072
global_size_1,global_size,,1,2,UV_VISOR_YELLOW,4356
global_size_1,global_size,,1,3,GALAXY_SOUNDS_BLACK_HOLES,7266
global_size_1,global_size,,1,3,GALAXY_SOUNDS_DARK_MATTER,1162
global_size_1,global_size,,1,3,GALAXY_SOUNDS_PLANETARY_RINGS,-389
global_size_1,global_size,,1,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
global_size_1,global_size,,1,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
global_size_1,global_size,,1,3,MICROCHIP_CIRCLE,1727
global_size_1,global_size,,1,3,MICROCHIP_OVAL,18048
global_size_1,global_size,,1,3,MICROCHIP_RECTANGLE,3904
global_size_1,global_size,,1,3,MICROCHIP_SQUARE,30424
global_size_1,global_size,,1,3,MICROCHIP_TRIANGLE,10233
global_size_1,global_size,,1,3,OXYGEN_SHAKE_CHOCOLATE,1098
global_size_1,global_size,,1,3,OXYGEN_SHAKE_EVENING_BREATH,5218
global_size_1,global_size,,1,3,OXYGEN_SHAKE_GARLIC,-219
global_size_1,global_size,,1,3,OXYGEN_SHAKE_MINT,0
global_size_1,global_size,,1,3,OXYGEN_SHAKE_MORNING_BREATH,8159
global_size_1,global_size,,1,3,PANEL_1X2,0
global_size_1,global_size,,1,3,PANEL_1X4,8100
global_size_1,global_size,,1,3,PANEL_2X2,5525
global_size_1,global_size,,1,3,PANEL_2X4,6121
global_size_1,global_size,,1,3,PANEL_4X4,0
global_size_1,global_size,,1,3,PEBBLES_L,3870
global_size_1,global_size,,1,3,PEBBLES_M,0
global_size_1,global_size,,1,3,PEBBLES_S,-1176
global_size_1,global_size,,1,3,PEBBLES_XL,38715
global_size_1,global_size,,1,3,PEBBLES_XS,9490
global_size_1,global_size,,1,3,ROBOT_DISHES,593
global_size_1,global_size,,1,3,ROBOT_IRONING,20550
global_size_1,global_size,,1,3,ROBOT_LAUNDRY,4835
global_size_1,global_size,,1,3,ROBOT_MOPPING,-4805
global_size_1,global_size,,1,3,ROBOT_VACUUMING,13873
global_size_1,global_size,,1,3,SLEEP_POD_COTTON,10402
global_size_1,global_size,,1,3,SLEEP_POD_LAMB_WOOL,6585
global_size_1,global_size,,1,3,SLEEP_POD_NYLON,1662
global_size_1,global_size,,1,3,SLEEP_POD_POLYESTER,-238
global_size_1,global_size,,1,3,SLEEP_POD_SUEDE,10415
global_size_1,global_size,,1,3,SNACKPACK_CHOCOLATE,4605
global_size_1,global_size,,1,3,SNACKPACK_PISTACHIO,6570
global_size_1,global_size,,1,3,SNACKPACK_RASPBERRY,10530
global_size_1,global_size,,1,3,SNACKPACK_STRAWBERRY,3487
global_size_1,global_size,,1,3,SNACKPACK_VANILLA,7334
global_size_1,global_size,,1,3,TRANSLATOR_ASTRO_BLACK,7948
global_size_1,global_size,,1,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
global_size_1,global_size,,1,3,TRANSLATOR_GRAPHITE_MIST,3246
global_size_1,global_size,,1,3,TRANSLATOR_SPACE_GRAY,0
global_size_1,global_size,,1,3,TRANSLATOR_VOID_BLUE,6956
global_size_1,global_size,,1,3,UV_VISOR_AMBER,8434
global_size_1,global_size,,1,3,UV_VISOR_MAGENTA,10135
global_size_1,global_size,,1,3,UV_VISOR_ORANGE,4989
global_size_1,global_size,,1,3,UV_VISOR_RED,5072
global_size_1,global_size,,1,3,UV_VISOR_YELLOW,8065
global_size_1,global_size,,1,4,GALAXY_SOUNDS_BLACK_HOLES,15808
global_size_1,global_size,,1,4,GALAXY_SOUNDS_DARK_MATTER,17479
global_size_1,global_size,,1,4,GALAXY_SOUNDS_PLANETARY_RINGS,6740
global_size_1,global_size,,1,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
global_size_1,global_size,,1,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
global_size_1,global_size,,1,4,MICROCHIP_CIRCLE,11944
global_size_1,global_size,,1,4,MICROCHIP_OVAL,17932
global_size_1,global_size,,1,4,MICROCHIP_RECTANGLE,19251
global_size_1,global_size,,1,4,MICROCHIP_SQUARE,-20981
global_size_1,global_size,,1,4,MICROCHIP_TRIANGLE,14252
global_size_1,global_size,,1,4,OXYGEN_SHAKE_CHOCOLATE,7440
global_size_1,global_size,,1,4,OXYGEN_SHAKE_EVENING_BREATH,4446
global_size_1,global_size,,1,4,OXYGEN_SHAKE_GARLIC,21417
global_size_1,global_size,,1,4,OXYGEN_SHAKE_MINT,0
global_size_1,global_size,,1,4,OXYGEN_SHAKE_MORNING_BREATH,3406
global_size_1,global_size,,1,4,PANEL_1X2,0
global_size_1,global_size,,1,4,PANEL_1X4,-436
global_size_1,global_size,,1,4,PANEL_2X2,1919
global_size_1,global_size,,1,4,PANEL_2X4,12639
global_size_1,global_size,,1,4,PANEL_4X4,0
global_size_1,global_size,,1,4,PEBBLES_L,1635
global_size_1,global_size,,1,4,PEBBLES_M,0
global_size_1,global_size,,1,4,PEBBLES_S,3310
global_size_1,global_size,,1,4,PEBBLES_XL,68520
global_size_1,global_size,,1,4,PEBBLES_XS,12280
global_size_1,global_size,,1,4,ROBOT_DISHES,-5440
global_size_1,global_size,,1,4,ROBOT_IRONING,-1000
global_size_1,global_size,,1,4,ROBOT_LAUNDRY,3695
global_size_1,global_size,,1,4,ROBOT_MOPPING,7796
global_size_1,global_size,,1,4,ROBOT_VACUUMING,-3122
global_size_1,global_size,,1,4,SLEEP_POD_COTTON,8535
global_size_1,global_size,,1,4,SLEEP_POD_LAMB_WOOL,19185
global_size_1,global_size,,1,4,SLEEP_POD_NYLON,-793
global_size_1,global_size,,1,4,SLEEP_POD_POLYESTER,6254
global_size_1,global_size,,1,4,SLEEP_POD_SUEDE,-3951
global_size_1,global_size,,1,4,SNACKPACK_CHOCOLATE,-107
global_size_1,global_size,,1,4,SNACKPACK_PISTACHIO,762
global_size_1,global_size,,1,4,SNACKPACK_RASPBERRY,10055
global_size_1,global_size,,1,4,SNACKPACK_STRAWBERRY,4648
global_size_1,global_size,,1,4,SNACKPACK_VANILLA,7290
global_size_1,global_size,,1,4,TRANSLATOR_ASTRO_BLACK,3806
global_size_1,global_size,,1,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
global_size_1,global_size,,1,4,TRANSLATOR_GRAPHITE_MIST,18999
global_size_1,global_size,,1,4,TRANSLATOR_SPACE_GRAY,0
global_size_1,global_size,,1,4,TRANSLATOR_VOID_BLUE,5676
global_size_1,global_size,,1,4,UV_VISOR_AMBER,184
global_size_1,global_size,,1,4,UV_VISOR_MAGENTA,5665
global_size_1,global_size,,1,4,UV_VISOR_ORANGE,15240
global_size_1,global_size,,1,4,UV_VISOR_RED,4498
global_size_1,global_size,,1,4,UV_VISOR_YELLOW,5360
baseline,baseline,,,2,GALAXY_SOUNDS_BLACK_HOLES,16489
baseline,baseline,,,2,GALAXY_SOUNDS_DARK_MATTER,5538
baseline,baseline,,,2,GALAXY_SOUNDS_PLANETARY_RINGS,23700
baseline,baseline,,,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
baseline,baseline,,,2,GALAXY_SOUNDS_SOLAR_WINDS,965
baseline,baseline,,,2,MICROCHIP_CIRCLE,523
baseline,baseline,,,2,MICROCHIP_OVAL,5618
baseline,baseline,,,2,MICROCHIP_RECTANGLE,16141
baseline,baseline,,,2,MICROCHIP_SQUARE,24261
baseline,baseline,,,2,MICROCHIP_TRIANGLE,6325
baseline,baseline,,,2,OXYGEN_SHAKE_CHOCOLATE,9314
baseline,baseline,,,2,OXYGEN_SHAKE_EVENING_BREATH,2117
baseline,baseline,,,2,OXYGEN_SHAKE_GARLIC,19621
baseline,baseline,,,2,OXYGEN_SHAKE_MINT,0
baseline,baseline,,,2,OXYGEN_SHAKE_MORNING_BREATH,4125
baseline,baseline,,,2,PANEL_1X2,0
baseline,baseline,,,2,PANEL_1X4,16825
baseline,baseline,,,2,PANEL_2X2,7060
baseline,baseline,,,2,PANEL_2X4,4812
baseline,baseline,,,2,PANEL_4X4,0
baseline,baseline,,,2,PEBBLES_L,20786
baseline,baseline,,,2,PEBBLES_M,0
baseline,baseline,,,2,PEBBLES_S,20129
baseline,baseline,,,2,PEBBLES_XL,19620
baseline,baseline,,,2,PEBBLES_XS,9650
baseline,baseline,,,2,ROBOT_DISHES,8067
baseline,baseline,,,2,ROBOT_IRONING,4670
baseline,baseline,,,2,ROBOT_LAUNDRY,6149
baseline,baseline,,,2,ROBOT_MOPPING,4728
baseline,baseline,,,2,ROBOT_VACUUMING,-1758
baseline,baseline,,,2,SLEEP_POD_COTTON,13278
baseline,baseline,,,2,SLEEP_POD_LAMB_WOOL,7141
baseline,baseline,,,2,SLEEP_POD_NYLON,2191
baseline,baseline,,,2,SLEEP_POD_POLYESTER,17615
baseline,baseline,,,2,SLEEP_POD_SUEDE,10064
baseline,baseline,,,2,SNACKPACK_CHOCOLATE,4884
baseline,baseline,,,2,SNACKPACK_PISTACHIO,7750
baseline,baseline,,,2,SNACKPACK_RASPBERRY,13450
baseline,baseline,,,2,SNACKPACK_STRAWBERRY,2606
baseline,baseline,,,2,SNACKPACK_VANILLA,6080
baseline,baseline,,,2,TRANSLATOR_ASTRO_BLACK,-1136
baseline,baseline,,,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
baseline,baseline,,,2,TRANSLATOR_GRAPHITE_MIST,226
baseline,baseline,,,2,TRANSLATOR_SPACE_GRAY,0
baseline,baseline,,,2,TRANSLATOR_VOID_BLUE,5339
baseline,baseline,,,2,UV_VISOR_AMBER,13933
baseline,baseline,,,2,UV_VISOR_MAGENTA,17813
baseline,baseline,,,2,UV_VISOR_ORANGE,4325
baseline,baseline,,,2,UV_VISOR_RED,7582
baseline,baseline,,,2,UV_VISOR_YELLOW,4356
baseline,baseline,,,3,GALAXY_SOUNDS_BLACK_HOLES,6391
baseline,baseline,,,3,GALAXY_SOUNDS_DARK_MATTER,1162
baseline,baseline,,,3,GALAXY_SOUNDS_PLANETARY_RINGS,2414
baseline,baseline,,,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
baseline,baseline,,,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
baseline,baseline,,,3,MICROCHIP_CIRCLE,-862
baseline,baseline,,,3,MICROCHIP_OVAL,18822
baseline,baseline,,,3,MICROCHIP_RECTANGLE,3904
baseline,baseline,,,3,MICROCHIP_SQUARE,32872
baseline,baseline,,,3,MICROCHIP_TRIANGLE,10233
baseline,baseline,,,3,OXYGEN_SHAKE_CHOCOLATE,10434
baseline,baseline,,,3,OXYGEN_SHAKE_EVENING_BREATH,7882
baseline,baseline,,,3,OXYGEN_SHAKE_GARLIC,-1318
baseline,baseline,,,3,OXYGEN_SHAKE_MINT,0
baseline,baseline,,,3,OXYGEN_SHAKE_MORNING_BREATH,2750
baseline,baseline,,,3,PANEL_1X2,0
baseline,baseline,,,3,PANEL_1X4,4839
baseline,baseline,,,3,PANEL_2X2,5525
baseline,baseline,,,3,PANEL_2X4,6302
baseline,baseline,,,3,PANEL_4X4,0
baseline,baseline,,,3,PEBBLES_L,3870
baseline,baseline,,,3,PEBBLES_M,0
baseline,baseline,,,3,PEBBLES_S,5188
baseline,baseline,,,3,PEBBLES_XL,38715
baseline,baseline,,,3,PEBBLES_XS,9490
baseline,baseline,,,3,ROBOT_DISHES,10932
baseline,baseline,,,3,ROBOT_IRONING,20920
baseline,baseline,,,3,ROBOT_LAUNDRY,4835
baseline,baseline,,,3,ROBOT_MOPPING,-4805
baseline,baseline,,,3,ROBOT_VACUUMING,13873
baseline,baseline,,,3,SLEEP_POD_COTTON,10402
baseline,baseline,,,3,SLEEP_POD_LAMB_WOOL,6585
baseline,baseline,,,3,SLEEP_POD_NYLON,7216
baseline,baseline,,,3,SLEEP_POD_POLYESTER,-238
baseline,baseline,,,3,SLEEP_POD_SUEDE,11197
baseline,baseline,,,3,SNACKPACK_CHOCOLATE,9670
baseline,baseline,,,3,SNACKPACK_PISTACHIO,6570
baseline,baseline,,,3,SNACKPACK_RASPBERRY,10530
baseline,baseline,,,3,SNACKPACK_STRAWBERRY,2710
baseline,baseline,,,3,SNACKPACK_VANILLA,7334
baseline,baseline,,,3,TRANSLATOR_ASTRO_BLACK,8967
baseline,baseline,,,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
baseline,baseline,,,3,TRANSLATOR_GRAPHITE_MIST,3246
baseline,baseline,,,3,TRANSLATOR_SPACE_GRAY,0
baseline,baseline,,,3,TRANSLATOR_VOID_BLUE,6956
baseline,baseline,,,3,UV_VISOR_AMBER,10176
baseline,baseline,,,3,UV_VISOR_MAGENTA,10135
baseline,baseline,,,3,UV_VISOR_ORANGE,2516
baseline,baseline,,,3,UV_VISOR_RED,3688
baseline,baseline,,,3,UV_VISOR_YELLOW,8065
baseline,baseline,,,4,GALAXY_SOUNDS_BLACK_HOLES,15710
baseline,baseline,,,4,GALAXY_SOUNDS_DARK_MATTER,17479
baseline,baseline,,,4,GALAXY_SOUNDS_PLANETARY_RINGS,-6442
baseline,baseline,,,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
baseline,baseline,,,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
baseline,baseline,,,4,MICROCHIP_CIRCLE,11709
baseline,baseline,,,4,MICROCHIP_OVAL,18905
baseline,baseline,,,4,MICROCHIP_RECTANGLE,19251
baseline,baseline,,,4,MICROCHIP_SQUARE,-20836
baseline,baseline,,,4,MICROCHIP_TRIANGLE,14252
baseline,baseline,,,4,OXYGEN_SHAKE_CHOCOLATE,5335
baseline,baseline,,,4,OXYGEN_SHAKE_EVENING_BREATH,12376
baseline,baseline,,,4,OXYGEN_SHAKE_GARLIC,21387
baseline,baseline,,,4,OXYGEN_SHAKE_MINT,0
baseline,baseline,,,4,OXYGEN_SHAKE_MORNING_BREATH,8346
baseline,baseline,,,4,PANEL_1X2,0
baseline,baseline,,,4,PANEL_1X4,9532
baseline,baseline,,,4,PANEL_2X2,1919
baseline,baseline,,,4,PANEL_2X4,11239
baseline,baseline,,,4,PANEL_4X4,0
baseline,baseline,,,4,PEBBLES_L,1635
baseline,baseline,,,4,PEBBLES_M,0
baseline,baseline,,,4,PEBBLES_S,23192
baseline,baseline,,,4,PEBBLES_XL,68520
baseline,baseline,,,4,PEBBLES_XS,12280
baseline,baseline,,,4,ROBOT_DISHES,-2119
baseline,baseline,,,4,ROBOT_IRONING,-2050
baseline,baseline,,,4,ROBOT_LAUNDRY,3695
baseline,baseline,,,4,ROBOT_MOPPING,7796
baseline,baseline,,,4,ROBOT_VACUUMING,-3122
baseline,baseline,,,4,SLEEP_POD_COTTON,8535
baseline,baseline,,,4,SLEEP_POD_LAMB_WOOL,19185
baseline,baseline,,,4,SLEEP_POD_NYLON,5290
baseline,baseline,,,4,SLEEP_POD_POLYESTER,6254
baseline,baseline,,,4,SLEEP_POD_SUEDE,-3255
baseline,baseline,,,4,SNACKPACK_CHOCOLATE,6019
baseline,baseline,,,4,SNACKPACK_PISTACHIO,762
baseline,baseline,,,4,SNACKPACK_RASPBERRY,10055
baseline,baseline,,,4,SNACKPACK_STRAWBERRY,3414
baseline,baseline,,,4,SNACKPACK_VANILLA,7290
baseline,baseline,,,4,TRANSLATOR_ASTRO_BLACK,2997
baseline,baseline,,,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
baseline,baseline,,,4,TRANSLATOR_GRAPHITE_MIST,18999
baseline,baseline,,,4,TRANSLATOR_SPACE_GRAY,0
baseline,baseline,,,4,TRANSLATOR_VOID_BLUE,5676
baseline,baseline,,,4,UV_VISOR_AMBER,1640
baseline,baseline,,,4,UV_VISOR_MAGENTA,5665
baseline,baseline,,,4,UV_VISOR_ORANGE,9666
baseline,baseline,,,4,UV_VISOR_RED,5432
baseline,baseline,,,4,UV_VISOR_YELLOW,5360
global_size_5,global_size,,5,2,GALAXY_SOUNDS_BLACK_HOLES,16489
global_size_5,global_size,,5,2,GALAXY_SOUNDS_DARK_MATTER,5538
global_size_5,global_size,,5,2,GALAXY_SOUNDS_PLANETARY_RINGS,23700
global_size_5,global_size,,5,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
global_size_5,global_size,,5,2,GALAXY_SOUNDS_SOLAR_WINDS,965
global_size_5,global_size,,5,2,MICROCHIP_CIRCLE,523
global_size_5,global_size,,5,2,MICROCHIP_OVAL,5618
global_size_5,global_size,,5,2,MICROCHIP_RECTANGLE,16141
global_size_5,global_size,,5,2,MICROCHIP_SQUARE,24261
global_size_5,global_size,,5,2,MICROCHIP_TRIANGLE,6325
global_size_5,global_size,,5,2,OXYGEN_SHAKE_CHOCOLATE,9314
global_size_5,global_size,,5,2,OXYGEN_SHAKE_EVENING_BREATH,2117
global_size_5,global_size,,5,2,OXYGEN_SHAKE_GARLIC,19621
global_size_5,global_size,,5,2,OXYGEN_SHAKE_MINT,0
global_size_5,global_size,,5,2,OXYGEN_SHAKE_MORNING_BREATH,4125
global_size_5,global_size,,5,2,PANEL_1X2,0
global_size_5,global_size,,5,2,PANEL_1X4,16825
global_size_5,global_size,,5,2,PANEL_2X2,7060
global_size_5,global_size,,5,2,PANEL_2X4,4812
global_size_5,global_size,,5,2,PANEL_4X4,0
global_size_5,global_size,,5,2,PEBBLES_L,20786
global_size_5,global_size,,5,2,PEBBLES_M,0
global_size_5,global_size,,5,2,PEBBLES_S,20129
global_size_5,global_size,,5,2,PEBBLES_XL,19620
global_size_5,global_size,,5,2,PEBBLES_XS,9650
global_size_5,global_size,,5,2,ROBOT_DISHES,8067
global_size_5,global_size,,5,2,ROBOT_IRONING,4670
global_size_5,global_size,,5,2,ROBOT_LAUNDRY,6149
global_size_5,global_size,,5,2,ROBOT_MOPPING,4728
global_size_5,global_size,,5,2,ROBOT_VACUUMING,-1758
global_size_5,global_size,,5,2,SLEEP_POD_COTTON,13278
global_size_5,global_size,,5,2,SLEEP_POD_LAMB_WOOL,7141
global_size_5,global_size,,5,2,SLEEP_POD_NYLON,2191
global_size_5,global_size,,5,2,SLEEP_POD_POLYESTER,17615
global_size_5,global_size,,5,2,SLEEP_POD_SUEDE,10064
global_size_5,global_size,,5,2,SNACKPACK_CHOCOLATE,4884
global_size_5,global_size,,5,2,SNACKPACK_PISTACHIO,7750
global_size_5,global_size,,5,2,SNACKPACK_RASPBERRY,13450
global_size_5,global_size,,5,2,SNACKPACK_STRAWBERRY,2606
global_size_5,global_size,,5,2,SNACKPACK_VANILLA,6080
global_size_5,global_size,,5,2,TRANSLATOR_ASTRO_BLACK,-1136
global_size_5,global_size,,5,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
global_size_5,global_size,,5,2,TRANSLATOR_GRAPHITE_MIST,226
global_size_5,global_size,,5,2,TRANSLATOR_SPACE_GRAY,0
global_size_5,global_size,,5,2,TRANSLATOR_VOID_BLUE,5339
global_size_5,global_size,,5,2,UV_VISOR_AMBER,13933
global_size_5,global_size,,5,2,UV_VISOR_MAGENTA,17813
global_size_5,global_size,,5,2,UV_VISOR_ORANGE,4325
global_size_5,global_size,,5,2,UV_VISOR_RED,7582
global_size_5,global_size,,5,2,UV_VISOR_YELLOW,4356
global_size_5,global_size,,5,3,GALAXY_SOUNDS_BLACK_HOLES,6391
global_size_5,global_size,,5,3,GALAXY_SOUNDS_DARK_MATTER,1162
global_size_5,global_size,,5,3,GALAXY_SOUNDS_PLANETARY_RINGS,2414
global_size_5,global_size,,5,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
global_size_5,global_size,,5,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
global_size_5,global_size,,5,3,MICROCHIP_CIRCLE,-862
global_size_5,global_size,,5,3,MICROCHIP_OVAL,18822
global_size_5,global_size,,5,3,MICROCHIP_RECTANGLE,3904
global_size_5,global_size,,5,3,MICROCHIP_SQUARE,32872
global_size_5,global_size,,5,3,MICROCHIP_TRIANGLE,10233
global_size_5,global_size,,5,3,OXYGEN_SHAKE_CHOCOLATE,10434
global_size_5,global_size,,5,3,OXYGEN_SHAKE_EVENING_BREATH,7882
global_size_5,global_size,,5,3,OXYGEN_SHAKE_GARLIC,-1318
global_size_5,global_size,,5,3,OXYGEN_SHAKE_MINT,0
global_size_5,global_size,,5,3,OXYGEN_SHAKE_MORNING_BREATH,2750
global_size_5,global_size,,5,3,PANEL_1X2,0
global_size_5,global_size,,5,3,PANEL_1X4,4839
global_size_5,global_size,,5,3,PANEL_2X2,5525
global_size_5,global_size,,5,3,PANEL_2X4,6302
global_size_5,global_size,,5,3,PANEL_4X4,0
global_size_5,global_size,,5,3,PEBBLES_L,3870
global_size_5,global_size,,5,3,PEBBLES_M,0
global_size_5,global_size,,5,3,PEBBLES_S,5188
global_size_5,global_size,,5,3,PEBBLES_XL,38715
global_size_5,global_size,,5,3,PEBBLES_XS,9490
global_size_5,global_size,,5,3,ROBOT_DISHES,10932
global_size_5,global_size,,5,3,ROBOT_IRONING,20920
global_size_5,global_size,,5,3,ROBOT_LAUNDRY,4835
global_size_5,global_size,,5,3,ROBOT_MOPPING,-4805
global_size_5,global_size,,5,3,ROBOT_VACUUMING,13873
global_size_5,global_size,,5,3,SLEEP_POD_COTTON,10402
global_size_5,global_size,,5,3,SLEEP_POD_LAMB_WOOL,6585
global_size_5,global_size,,5,3,SLEEP_POD_NYLON,7216
global_size_5,global_size,,5,3,SLEEP_POD_POLYESTER,-238
global_size_5,global_size,,5,3,SLEEP_POD_SUEDE,11197
global_size_5,global_size,,5,3,SNACKPACK_CHOCOLATE,9670
global_size_5,global_size,,5,3,SNACKPACK_PISTACHIO,6570
global_size_5,global_size,,5,3,SNACKPACK_RASPBERRY,10530
global_size_5,global_size,,5,3,SNACKPACK_STRAWBERRY,2710
global_size_5,global_size,,5,3,SNACKPACK_VANILLA,7334
global_size_5,global_size,,5,3,TRANSLATOR_ASTRO_BLACK,8967
global_size_5,global_size,,5,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
