case,group,method,target,anchor,window,entry_z,day,pnl,trades
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,2.5,4,-5620.0,7
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,3.0,2,-2720.0,2
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,3.0,3,-5250.0,2
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,3.0,4,-2340.0,3
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,3.0,2,1950.0,5
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,3.0,3,-3590.0,3
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,3.0,4,-4310.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,2.5,2,-15440.0,23
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,2.5,3,3160.0,23
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,2.5,4,-10070.0,19
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,2.5,2,-18870.0,33
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,2.5,3,5000.0,37
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,2.5,4,-6850.0,30
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,3.0,2,-9760.0,14
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,3.0,3,7600.0,12
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,3.0,4,-7740.0,12
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,3.0,2,-10550.0,13
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,3.0,3,7020.0,18
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,500,3.0,4,-1950.0,19
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,2.5,2,-4740.0,7
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,2.5,3,-2020.0,12
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,2.5,4,90.0,11
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,2.5,2,-3840.0,13
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,2.5,3,-3170.0,18
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,2.5,4,-1710.0,14
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,3.0,2,720.0,4
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,3.0,3,-4570.0,5
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,3.0,4,-4380.0,5
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,3.0,2,-3310.0,5
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,3.0,3,-5070.0,10
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,1000,3.0,4,-340.0,11
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,2.5,2,-1160.0,2
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,2.5,3,800.0,8
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,2.5,4,-7850.0,4
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,2.5,2,910.0,7
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,2.5,3,-1100.0,11
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,2.5,4,1200.0,9
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,3.0,2,-1390.0,1
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,3.0,3,-6690.0,5
ols__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,3.0,4,-1750.0,2
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,3.0,2,-1180.0,1
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,3.0,3,-2050.0,7
tls__SLEEP_POD_COTTON__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_NYLON,2000,3.0,4,-5810.0,3
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,2.5,2,4270.0,21
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,2.5,3,-8010.0,22
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,2.5,4,4950.0,21
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,2.5,2,1380.0,31
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,2.5,3,-11660.0,29
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,2.5,4,3480.0,32
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,3.0,2,4740.0,13
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,3.0,3,-5870.0,12
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,3.0,4,4570.0,12
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,3.0,2,1870.0,22
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,3.0,3,-6640.0,15
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w500__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,500,3.0,4,4470.0,15
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,2.5,2,5870.0,13
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,2.5,3,-2000.0,7
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,2.5,4,3635.0,12
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,2.5,2,5760.0,14
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,2.5,3,-1090.0,9
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,2.5,4,2025.0,17
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,3.0,2,7240.0,8
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,3.0,3,-1030.0,4
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,3.0,4,625.0,6
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,3.0,2,3860.0,9
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,3.0,3,160.0,5
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w1000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,1000,3.0,4,1175.0,7
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,2.5,2,8830.0,9
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,2.5,3,-1090.0,3
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,2.5,4,-185.0,5
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,2.5,2,6500.0,8
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,2.5,3,-2610.0,6
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,2.5,4,-365.0,7
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,3.0,2,1860.0,3
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,3.0,3,-1840.0,2
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,3.0,4,2095.0,3
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,3.0,2,670.0,3
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,3.0,3,-790.0,4
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_BLACK_HOLES__w2000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,2000,3.0,4,-5.0,5
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,2.5,2,4750.0,21
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,2.5,3,-9950.0,20
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,2.5,4,-3205.0,23
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,2.5,2,3530.0,34
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,2.5,3,-18650.0,29
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,2.5,4,-8680.0,34
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,3.0,2,6780.0,13
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,3.0,3,-7170.0,10
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,3.0,4,-355.0,13
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,3.0,2,3890.0,21
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,3.0,3,-11690.0,16
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w500__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,500,3.0,4,-7870.0,19
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,2.5,2,7070.0,12
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,2.5,3,400.0,9
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,2.5,4,-2920.0,10
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,2.5,2,3510.0,15
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,2.5,3,-5600.0,14
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,2.5,4,-2010.0,15
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,3.0,2,3600.0,6
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,3.0,3,1230.0,6
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,3.0,4,180.0,6
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,3.0,2,3460.0,11
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,3.0,3,-5520.0,7
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w1000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,1000,3.0,4,510.0,9
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,2.5,2,9990.0,10
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,2.5,3,5540.0,6
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z2.5,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,2.5,4,1220.0,4
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,2.5,2,5290.0,9
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,2.5,3,6890.0,8
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z2.5,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,2.5,4,1545.0,7
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,3.0,2,8910.0,6
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,3.0,3,6870.0,2
ols__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z3.0,GALAXY_SOUNDS,ols,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,3.0,4,410.0,1
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,3.0,2,5790.0,5
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,3.0,3,7680.0,6
tls__GALAXY_SOUNDS_DARK_MATTER__GALAXY_SOUNDS_PLANETARY_RINGS__w2000__z3.0,GALAXY_SOUNDS,tls,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,2000,3.0,4,2130.0,2
