product,group,path_type,threshold,folds_run,folds_positive,total_pnl,worst_day_pnl,best_day_pnl,mean_day_pnl,total_trades
MICROCHIP_SQUARE,MICROCHIP,group_offset,120,3,2,35122.0,-11813.0,24506.0,11707.33,168
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,120,3,2,-1555.0,-11836.0,5475.0,-518.33,250
ROBOT_MOPPING,ROBOT,bucket_delta_b0,160,3,2,4059.0,-11867.0,9307.0,1353.0,454
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,160,3,2,10814.0,-11898.0,15851.0,3604.67,130
PANEL_1X4,PANEL,group_offset,200,3,2,10878.0,-11964.0,16229.0,3626.0,170
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,40,3,2,-2053.0,-11966.0,7024.0,-684.33,972
UV_VISOR_YELLOW,UV_VISOR,group_scaled,300,3,2,4406.0,-11986.0,8817.0,1468.67,230
MICROCHIP_SQUARE,MICROCHIP,group_offset,300,3,2,34879.0,-12056.0,24506.0,11626.33,96
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,160,3,2,-4636.0,-12057.0,4210.0,-1545.33,110
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,200,3,2,11039.0,-12058.0,16236.0,3679.67,130
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,120,3,2,9234.0,-12195.0,15653.0,3078.0,172
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,80,3,2,8506.0,-12269.0,13914.0,2835.33,176
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,40,3,2,-7970.0,-12447.0,2351.0,-2656.67,430
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,160,3,2,8492.0,-12512.0,15228.0,2830.67,172
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,120,3,2,8507.0,-12579.0,14225.0,2835.67,134
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,80,3,2,12691.0,-12585.0,19500.0,4230.33,202
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,40,3,2,7376.0,-12647.0,13162.0,2458.67,280
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,80,3,2,-4873.0,-12777.0,4018.0,-1624.33,274
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,20,3,2,6832.0,-12853.0,12824.0,2277.33,412
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,300,3,2,-4431.0,-12900.0,4854.0,-1477.0,62
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,20,3,2,-10389.0,-13042.0,1416.0,-3463.0,668
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,20,3,2,-6348.0,-13074.0,6119.0,-2116.0,1320
PEBBLES_M,PEBBLES,bucket_delta_b0,160,3,2,1871.0,-13088.0,8751.0,623.67,538
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,40,3,2,13105.0,-13201.0,20530.0,4368.33,356
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,20,3,2,12007.0,-13325.0,19556.0,4002.33,442
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,40,3,2,-3065.0,-13333.0,7846.0,-1021.67,348
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,80,3,2,-3903.0,-13333.0,6531.0,-1301.0,164
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,20,3,2,-4539.0,-13333.0,6437.0,-1513.0,422
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,120,3,2,-5494.0,-13333.0,4989.0,-1831.33,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,40,3,2,-6262.0,-13472.0,7008.0,-2087.33,596
ROBOT_MOPPING,ROBOT,bucket_delta_b0,120,3,2,1963.0,-13585.0,10462.0,654.33,546
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,300,3,2,9552.0,-13633.0,14427.0,3184.0,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,200,3,2,8458.0,-13633.0,14427.0,2819.33,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,160,3,2,8350.0,-13633.0,14427.0,2783.33,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,300,3,2,8058.0,-13633.0,12180.0,2686.0,90
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,120,3,2,7967.0,-13633.0,14427.0,2655.67,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,80,3,2,7601.0,-13633.0,14427.0,2533.67,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,40,3,2,7386.0,-13633.0,14427.0,2462.0,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_mean,20,3,2,7152.0,-13633.0,14427.0,2384.0,50
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,80,3,2,4188.0,-13633.0,10977.0,1396.0,292
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,200,3,2,4088.0,-13633.0,10139.0,1362.67,116
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,160,3,2,3618.0,-13633.0,10175.0,1206.0,130
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,120,3,2,1782.0,-13633.0,8591.0,594.0,168
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,40,3,2,367.0,-13633.0,8829.0,122.33,396
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_offset,20,3,2,-1194.0,-13633.0,7783.0,-398.0,600
PEBBLES_XL,PEBBLES,bucket_delta_b0,40,3,2,-1530.6,-13769.0,10031.4,-510.2,1828
PANEL_1X4,PANEL,group_offset,120,3,2,8815.0,-13997.0,16453.0,2938.33,204
PEBBLES_M,PEBBLES,bucket_delta_b0,200,3,2,2168.0,-14074.0,12349.0,722.67,470
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,300,3,2,-275.0,-14227.0,11059.0,-91.67,60
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,300,3,2,-8404.0,-14509.0,5745.0,-2801.33,110
PEBBLES_M,PEBBLES,bucket_delta_b0,120,3,2,-3637.0,-14945.0,5661.0,-1212.33,544
ROBOT_MOPPING,ROBOT,bucket_delta_b0,200,3,2,-2025.0,-15039.0,7102.0,-675.0,310
PEBBLES_XL,PEBBLES,bucket_delta_b0,20,3,2,-4850.9,-15052.0,9674.8,-1616.97,2158
ROBOT_MOPPING,ROBOT,bucket_delta_b0,80,3,2,603.0,-15945.0,11750.0,201.0,698
PEBBLES_M,PEBBLES,bucket_delta_b0,80,3,2,-3970.0,-16208.0,6170.0,-1323.33,734
PANEL_1X4,PANEL,group_offset,80,3,2,6713.0,-16395.0,17319.0,2237.67,250
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,200,3,2,-1567.0,-16396.0,11059.0,-522.33,68
ROBOT_MOPPING,ROBOT,bucket_delta_b0,40,3,2,-4431.0,-16646.0,8785.0,-1477.0,1184
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,160,3,2,-1198.0,-16941.0,11059.0,-399.33,82
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,80,3,2,1680.0,-16959.0,11059.0,560.0,200
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,300,3,2,14204.0,-17267.0,18221.0,4734.67,150
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,120,3,2,272.0,-17484.0,11059.0,90.67,122
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,40,3,2,705.0,-17555.0,11059.0,235.0,318
ROBOT_MOPPING,ROBOT,bucket_delta_b0,20,3,2,-6799.0,-17601.0,7682.0,-2266.33,1856
MICROCHIP_CIRCLE,MICROCHIP,group_scaled,20,3,2,319.0,-17665.0,11059.0,106.33,554
PEBBLES_M,PEBBLES,bucket_delta_b0,40,3,2,-5546.0,-17739.0,6394.0,-1848.67,1256
PANEL_1X4,PANEL,group_offset,40,3,2,6281.0,-17788.0,18616.0,2093.67,402
PEBBLES_XL,PEBBLES,group_scaled,80,3,2,59460.0,-17825.0,40120.0,19820.0,1070
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,200,3,2,15054.0,-17829.0,18221.0,5018.0,224
PEBBLES_M,PEBBLES,bucket_delta_b0,20,3,2,-7898.0,-17989.0,5664.0,-2632.67,1808
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,160,3,2,16466.0,-18378.0,18221.0,5488.67,284
PEBBLES_XL,PEBBLES,group_scaled,20,3,2,56450.13,-18621.0,37906.13,18816.71,1710
PEBBLES_XL,PEBBLES,group_scaled,40,3,2,55688.8,-18702.0,37225.8,18562.93,1404
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,120,3,2,10532.0,-18719.0,18221.0,3510.67,270
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,80,3,2,4686.0,-18997.0,18221.0,1562.0,210
PEBBLES_XL,PEBBLES,group_scaled,120,3,2,61667.0,-19059.0,43561.0,20555.67,890
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,40,3,2,1391.0,-19067.0,18221.0,463.67,276
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,20,3,2,112.0,-19144.0,18221.0,37.33,398
PEBBLES_XL,PEBBLES,group_scaled,160,3,2,56939.0,-19299.0,39073.0,18979.67,678
MICROCHIP_OVAL,MICROCHIP,bucket_mean,120,3,2,11185.0,-19345.0,23158.0,3728.33,190
MICROCHIP_OVAL,MICROCHIP,bucket_mean,40,3,2,10933.0,-19345.0,22906.0,3644.33,376
MICROCHIP_OVAL,MICROCHIP,bucket_mean,20,3,2,10551.0,-19345.0,22524.0,3517.0,654
MICROCHIP_OVAL,MICROCHIP,bucket_mean,160,3,2,10540.0,-19345.0,22513.0,3513.33,160
MICROCHIP_OVAL,MICROCHIP,bucket_mean,80,3,2,9782.0,-19345.0,21755.0,3260.67,212
MICROCHIP_OVAL,MICROCHIP,bucket_mean,200,3,2,8663.0,-19345.0,20636.0,2887.67,124
MICROCHIP_OVAL,MICROCHIP,bucket_mean,300,3,2,5006.0,-19345.0,16979.0,1668.67,72
MICROCHIP_OVAL,MICROCHIP,group_offset,300,3,2,3882.0,-19345.0,15855.0,1294.0,130
MICROCHIP_OVAL,MICROCHIP,group_offset,200,3,2,1155.0,-19345.0,13128.0,385.0,130
MICROCHIP_OVAL,MICROCHIP,group_offset,80,3,2,626.0,-19345.0,12599.0,208.67,210
MICROCHIP_OVAL,MICROCHIP,group_offset,40,3,2,254.0,-19345.0,12227.0,84.67,350
MICROCHIP_OVAL,MICROCHIP,group_offset,120,3,2,210.3,-19345.0,12183.3,70.1,150
MICROCHIP_OVAL,MICROCHIP,group_offset,160,3,2,-474.0,-19345.0,11499.0,-158.0,130
MICROCHIP_OVAL,MICROCHIP,group_offset,20,3,2,-725.0,-19345.0,11248.0,-241.67,540
PEBBLES_XL,PEBBLES,group_scaled,300,3,2,56593.0,-19350.0,38778.0,18864.33,414
PANEL_1X4,PANEL,group_offset,20,3,2,3527.0,-19425.0,17606.0,1175.67,504
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,160,3,2,8616.0,-19622.0,18221.0,2872.0,130
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,120,3,2,8185.0,-19622.0,18221.0,2728.33,148
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,200,3,2,7792.0,-19622.0,18221.0,2597.33,114
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,200,3,2,7727.0,-19622.0,18221.0,2575.67,150
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,300,3,2,6314.0,-19622.0,18221.0,2104.67,112
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,80,3,2,6176.0,-19622.0,18221.0,2058.67,130
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,300,3,2,5576.0,-19622.0,18221.0,1858.67,90
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,40,3,2,5352.0,-19622.0,18221.0,1784.0,158
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,160,3,2,4892.0,-19622.0,18221.0,1630.67,150
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,20,3,2,4857.0,-19622.0,18221.0,1619.0,208
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,120,3,2,4248.0,-19622.0,18221.0,1416.0,168
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,80,3,2,1079.0,-19622.0,18221.0,359.67,150
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,40,3,2,-898.0,-19622.0,18221.0,-299.33,164
PEBBLES_XL,PEBBLES,group_scaled,200,3,2,52807.0,-20371.0,37165.0,17602.33,550
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,300,3,2,22777.0,-23785.0,24506.0,7592.33,90
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,200,3,2,21553.0,-25800.0,24506.0,7184.33,102
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,40,3,2,20609.8,-26051.2,24506.0,6869.93,221
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,160,3,2,21032.0,-26155.0,24506.0,7010.67,120
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,20,3,2,20233.4,-26384.6,24506.0,6744.47,259
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,80,3,2,20303.0,-26540.0,24506.0,6767.67,167
MICROCHIP_SQUARE,MICROCHIP,bucket_mean,120,3,2,19461.0,-27755.0,24506.0,6487.0,122
PEBBLES_M,PEBBLES,group_scaled,300,3,2,-9405.0,-30535.0,15807.0,-3135.0,210
PEBBLES_M,PEBBLES,group_scaled,200,3,2,-5500.0,-33783.0,19364.0,-1833.33,364
PEBBLES_M,PEBBLES,group_scaled,160,3,2,-5620.0,-35157.0,19601.0,-1873.33,442
PEBBLES_M,PEBBLES,group_scaled,80,3,2,-783.0,-35339.0,22837.0,-261.0,778
PEBBLES_M,PEBBLES,group_scaled,40,3,2,-2452.0,-35339.0,23241.0,-817.33,1232
PEBBLES_M,PEBBLES,group_scaled,120,3,2,-5083.0,-35339.0,21035.0,-1694.33,534
PEBBLES_M,PEBBLES,group_scaled,20,3,2,-6218.0,-35339.0,21127.0,-2072.67,1616
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_delta_b0,80,3,1,7485.0,-523.0,8084.0,2495.0,648
ROBOT_VACUUMING,ROBOT,group_scaled,80,3,1,3607.0,-608.0,4760.0,1202.33,208
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_delta_b0,40,3,1,8029.0,-1023.0,9773.0,2676.33,1342
ROBOT_VACUUMING,ROBOT,group_scaled,40,3,1,3365.0,-1191.0,5164.0,1121.67,390
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_mean,300,3,1,6921.0,-1255.0,9206.0,2307.0,120
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,200,3,1,6766.0,-1255.0,9211.0,2255.33,248
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,300,3,1,8872.0,-1317.0,11444.0,2957.33,190
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_mean,80,3,1,8040.0,-1392.0,10687.0,2680.0,348
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,group_offset,20,3,1,1194.0,-1529.0,3965.0,398.0,1542
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_delta_b0,300,3,1,-1207.0,-1575.0,876.0,-402.33,180
ROBOT_VACUUMING,ROBOT,group_scaled,20,3,1,2054.0,-1626.0,4288.0,684.67,586
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,160,3,1,4665.0,-1629.0,7549.0,1555.0,258
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,300,3,1,4084.0,-2018.0,7950.0,1361.33,150
UV_VISOR_ORANGE,UV_VISOR,bucket_delta_b0,160,3,1,8683.0,-2072.0,11316.0,2894.33,352
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_mean,200,3,1,6431.0,-2100.0,9786.0,2143.67,158
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_delta_b0,20,3,1,5092.0,-2315.0,8954.0,1697.33,2184
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_delta_b0,300,3,1,-677.0,-2348.0,2982.0,-225.67,162
ROBOT_LAUNDRY,ROBOT,group_offset,120,3,1,5383.0,-2353.0,7819.0,1794.33,190
ROBOT_LAUNDRY,ROBOT,group_offset,300,3,1,5078.0,-2353.0,8111.0,1692.67,80
ROBOT_LAUNDRY,ROBOT,group_offset,80,3,1,4466.0,-2353.0,7939.0,1488.67,236
ROBOT_LAUNDRY,ROBOT,bucket_mean,300,3,1,4055.0,-2353.0,8159.0,1351.67,80
ROBOT_LAUNDRY,ROBOT,group_offset,40,3,1,4020.0,-2353.0,6992.0,1340.0,396
ROBOT_LAUNDRY,ROBOT,group_offset,20,3,1,2464.0,-2353.0,5861.0,821.33,604
UV_VISOR_AMBER,UV_VISOR,group_offset,300,3,1,10783.0,-2377.0,15110.0,3594.33,70
UV_VISOR_AMBER,UV_VISOR,bucket_mean,300,3,1,10645.0,-2377.0,15110.0,3548.33,70
ROBOT_LAUNDRY,ROBOT,group_scaled,40,3,1,3487.0,-2561.0,8401.0,1162.33,174
ROBOT_LAUNDRY,ROBOT,bucket_mean,120,3,1,3208.0,-2561.0,8122.0,1069.33,138
ROBOT_LAUNDRY,ROBOT,bucket_mean,40,3,1,3077.0,-2561.0,7991.0,1025.67,348
ROBOT_LAUNDRY,ROBOT,bucket_mean,80,3,1,3010.0,-2561.0,7924.0,1003.33,184
ROBOT_LAUNDRY,ROBOT,group_scaled,80,3,1,2907.0,-2561.0,7821.0,969.0,90
ROBOT_LAUNDRY,ROBOT,group_scaled,200,3,1,2756.0,-2561.0,7670.0,918.67,60
ROBOT_LAUNDRY,ROBOT,group_scaled,20,3,1,2521.0,-2561.0,7435.0,840.33,238
ROBOT_LAUNDRY,ROBOT,group_scaled,120,3,1,2510.0,-2561.0,7424.0,836.67,66
ROBOT_LAUNDRY,ROBOT,bucket_mean,160,3,1,2504.0,-2561.0,7418.0,834.67,110
ROBOT_LAUNDRY,ROBOT,group_scaled,160,3,1,2370.0,-2561.0,7284.0,790.0,60
ROBOT_LAUNDRY,ROBOT,bucket_mean,20,3,1,1955.0,-2561.0,6869.0,651.67,520
ROBOT_LAUNDRY,ROBOT,group_scaled,300,3,1,1031.0,-2561.0,5603.0,343.67,40
ROBOT_LAUNDRY,ROBOT,bucket_mean,200,3,1,459.0,-2561.0,5373.0,153.0,70
MICROCHIP_TRIANGLE,MICROCHIP,bucket_delta_b0,300,3,1,19600.0,-2640.0,22774.0,6533.33,352
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_mean,40,3,1,6460.0,-2698.0,10413.0,2153.33,570
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,160,3,1,6420.0,-2822.0,11711.0,2140.0,300
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,bucket_delta_b0,160,3,1,7525.0,-2897.0,12596.0,2508.33,340
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,80,3,1,749.0,-3034.0,5038.0,249.67,312
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,bucket_delta_b0,200,3,1,6627.0,-3050.0,11743.0,2209.0,280
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,80,3,1,-1852.0,-3054.0,3198.0,-617.33,302
ROBOT_VACUUMING,ROBOT,bucket_mean,300,3,1,2262.0,-3060.0,5654.0,754.0,92
ROBOT_VACUUMING,ROBOT,group_offset,200,3,1,1745.0,-3060.0,6120.0,581.67,158
ROBOT_VACUUMING,ROBOT,group_offset,300,3,1,591.0,-3060.0,5509.0,197.0,116
ROBOT_VACUUMING,ROBOT,group_offset,160,3,1,-488.0,-3060.0,3133.0,-162.67,152
ROBOT_VACUUMING,ROBOT,group_offset,40,3,1,-2832.0,-3060.0,1049.0,-944.0,340
ROBOT_VACUUMING,ROBOT,group_offset,20,3,1,-4130.0,-3060.0,199.0,-1376.67,482
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,120,3,1,6055.0,-3125.0,11980.0,2018.33,368
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,120,3,1,1618.0,-3246.0,6119.0,539.33,258
MICROCHIP_TRIANGLE,MICROCHIP,bucket_delta_b0,80,3,1,7434.0,-3263.0,11887.0,2478.0,712
ROBOT_IRONING,ROBOT,bucket_delta_b0,20,3,1,2598.0,-3274.0,6882.0,866.0,1234
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,300,3,1,4555.0,-3443.0,10687.0,1518.33,98
MICROCHIP_RECTANGLE,MICROCHIP,group_scaled,160,3,1,-245.0,-3457.0,5776.0,-81.67,192
MICROCHIP_RECTANGLE,MICROCHIP,group_scaled,200,3,1,-573.0,-3487.0,5776.0,-191.0,156
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,120,3,1,-1170.0,-3492.0,4726.0,-390.0,234
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_mean,160,3,1,5508.0,-3512.0,11063.0,1836.0,140
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,80,3,1,2351.0,-3527.0,8587.0,783.67,752
MICROCHIP_RECTANGLE,MICROCHIP,bucket_delta_b0,160,3,1,5599.0,-3549.0,12017.0,1866.33,428
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,160,3,1,10776.0,-3738.0,17428.0,3592.0,708
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,200,3,1,642.0,-3738.0,7796.0,214.0,170
PANEL_4X4,PANEL,bucket_delta_b0,200,3,1,1939.0,-3756.0,9295.0,646.33,268
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_mean,120,3,1,4783.0,-3983.0,11070.0,1594.33,146
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,160,3,1,-733.0,-4050.0,7228.0,-244.33,192
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,40,3,1,-1405.0,-4053.0,6082.0,-468.33,1364
PANEL_4X4,PANEL,bucket_delta_b0,80,3,1,2018.0,-4240.0,9881.0,672.67,646
ROBOT_IRONING,ROBOT,bucket_delta_b0,300,3,1,1169.0,-4340.0,9356.0,389.67,118
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,40,3,1,-5355.0,-4415.0,2574.0,-1785.0,398
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,160,3,1,998.0,-4421.0,9800.0,332.67,170
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,300,3,1,1165.0,-4427.0,9166.0,388.33,112
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,20,3,1,1458.0,-4477.0,9743.0,486.0,1284
UV_VISOR_AMBER,UV_VISOR,bucket_mean,200,3,1,8211.0,-4522.0,15110.0,2737.0,70
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,20,3,1,-5355.0,-4574.0,3602.0,-1785.0,2332
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_mean,20,3,1,4249.0,-4586.0,10090.0,1416.33,808
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,40,3,1,3143.0,-4591.0,11421.0,1047.67,708
MICROCHIP_RECTANGLE,MICROCHIP,bucket_delta_b0,200,3,1,5679.0,-4595.0,13505.0,1893.0,350
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,40,3,1,4494.43,-4599.0,11901.43,1498.14,788
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,bucket_delta_b0,120,3,1,5424.0,-4661.0,11850.0,1808.0,416
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,20,3,1,3144.6,-4664.0,11103.6,1048.2,1408
UV_VISOR_AMBER,UV_VISOR,bucket_mean,120,3,1,8017.0,-4716.0,15110.0,2672.33,108
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,200,3,1,-3072.0,-4769.0,5918.0,-1024.0,236
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_mean,40,3,1,4467.0,-4809.0,12161.0,1489.0,334
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,80,3,1,2907.0,-4856.0,10228.0,969.0,360
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_offset,20,3,1,-7115.0,-5071.0,2149.0,-2371.67,532
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,120,3,1,-373.0,-5085.0,8671.0,-124.33,198
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_mean,200,3,1,6144.0,-5097.0,11389.0,2048.0,126
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,bucket_delta_b0,20,3,1,-4811.0,-5114.0,1788.0,-1603.67,1442
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,80,3,1,4907.0,-5199.0,12863.0,1635.67,446
MICROCHIP_TRIANGLE,MICROCHIP,bucket_delta_b0,40,3,1,1763.0,-5226.0,10422.0,587.67,1004
PANEL_1X2,PANEL,bucket_delta_b0,300,3,1,-8752.0,-5276.0,844.0,-2917.33,150
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,160,3,1,-9428.0,-5282.0,31.0,-3142.67,272
PANEL_4X4,PANEL,bucket_delta_b0,160,3,1,719.0,-5369.0,11131.0,239.67,316
SLEEP_POD_SUEDE,SLEEP_POD,bucket_delta_b0,300,3,1,-676.0,-5377.0,5360.0,-225.33,130
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_mean,200,3,1,1116.0,-5392.0,10451.0,372.0,150
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_mean,20,3,1,3342.0,-5403.0,11817.0,1114.0,516
TRANSLATOR_VOID_BLUE,TRANSLATOR,bucket_mean,80,3,1,2727.0,-5424.0,10689.0,909.0,136
UV_VISOR_AMBER,UV_VISOR,group_offset,120,3,1,7294.0,-5439.0,15110.0,2431.33,90
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,120,3,1,-2303.0,-5473.0,7270.0,-767.67,474
