product,side,horizon,group,splits,min_top5_edge,mean_top5_edge,min_top5_win,mean_corr,rank_score
OXYGEN_SHAKE_EVENING_BREATH,long,50,OXYGEN,3,9.609756469726562,14.861789067586264,0.4878048780487805,0.0732287273400896,4.687686082793445
TRANSLATOR_ECLIPSE_CHARCOAL,long,100,TRANSLATOR,3,9.463414192199707,18.67479674021403,0.4878048780487805,0.11461485247100343,4.616299605951077
SNACKPACK_VANILLA,short,500,SNACKPACK,3,12.92682933807373,18.30081335703532,0.34146341463414637,0.25973179254686324,4.414039286171518
SLEEP_POD_NYLON,short,500,SLEEP,3,10.585366249084473,70.6341454188029,0.4146341463414634,0.26432663784445687,4.389054298400879
SNACKPACK_STRAWBERRY,short,200,SNACKPACK,3,8.560976028442383,27.32520357767741,0.5121951219512195,0.1664853874818586,4.384890160909514
UV_VISOR_AMBER,long,1000,UV,3,10.731707572937012,62.67479546864828,0.3902439024390244,0.28682193068314454,4.18798344309737
TRANSLATOR_ASTRO_BLACK,long,100,TRANSLATOR,3,7.536585330963135,22.008129914601643,0.5365853658536586,0.14606955578106232,4.04402139710217
OXYGEN_SHAKE_MORNING_BREATH,short,100,OXYGEN,3,7.4146342277526855,11.032520453135172,0.5365853658536586,0.07453647770971307,3.978584219769734
UV_VISOR_ORANGE,short,50,UV,3,8.04878044128418,20.317073186238606,0.4878048780487805,-0.014535632878773552,3.926234361602039
ROBOT_VACUUMING,short,100,ROBOT,3,7.487804889678955,34.22764221827189,0.5121951219512195,0.10786715121528782,3.8352171386160503
OXYGEN_SHAKE_CHOCOLATE,long,50,OXYGEN,3,7.390244007110596,8.682926654815674,0.5121951219512195,0.03881849678292942,3.785246930471281
SLEEP_POD_LAMB_WOOL,long,200,SLEEP,3,7.195121765136719,26.813007990519207,0.5121951219512195,0.1369518358044327,3.6853062699480756
PANEL_1X4,short,1000,PANEL,3,6.463414669036865,222.1300803820292,0.5609756097560976,0.19109630228437155,3.625817985069461
ROBOT_LAUNDRY,long,1000,ROBOT,3,24.609756469726562,144.0243886311849,0.14634146341463414,0.34868466246941326,3.6014277760575455
SNACKPACK_STRAWBERRY,long,100,SNACKPACK,3,8.609756469726562,12.487805048624674,0.4146341463414634,0.1484735062268916,3.569899024032965
SLEEP_POD_SUEDE,long,200,SLEEP,3,7.317073345184326,31.796748956044514,0.4878048780487805,0.19346016920325773,3.5693040708216226
TRANSLATOR_GRAPHITE_MIST,short,200,TRANSLATOR,3,7.634146213531494,29.813008149464924,0.43902439024390244,0.0537972958526197,3.351576386428461
PEBBLES_L,short,50,PEBBLES,3,6.463414669036865,15.89430856704712,0.5121951219512195,0.048401700129546095,3.3105294646286385
PEBBLES_S,long,1000,PEBBLES,3,14.731707572937012,269.43089389801025,0.21951219512195122,0.3976457163184915,3.2337894672300758
MICROCHIP_TRIANGLE,short,100,MICROCHIP,3,8.12195110321045,24.86991850535075,0.36585365853658536,0.07439404799205386,2.9714455255647985
GALAXY_SOUNDS_DARK_MATTER,short,100,GALAXY,3,6.04878044128418,30.341463088989258,0.4878048780487805,0.13116077121499933,2.950624605504478
UV_VISOR_MAGENTA,short,200,UV,3,5.853658676147461,34.300811767578125,0.4878048780487805,0.13231295347435615,2.855443256657298
OXYGEN_SHAKE_MORNING_BREATH,short,200,OXYGEN,3,6.146341323852539,25.86991818745931,0.4634146341463415,0.11471739332794716,2.8483045159316647
SLEEP_POD_NYLON,short,200,SLEEP,3,6.439024448394775,22.617886384328205,0.43902439024390244,0.17390096935984833,2.8268887822220967
TRANSLATOR_SPACE_GRAY,long,1000,TRANSLATOR,3,5.658536434173584,120.12195253372192,0.4878048780487805,0.4154696721804319,2.7602616752066265
SLEEP_POD_SUEDE,long,100,SLEEP,3,5.243902206420898,31.77235730489095,0.4878048780487805,0.16442528415490607,2.5580010763028773
ROBOT_LAUNDRY,short,100,ROBOT,3,4.634146213531494,16.788618246714275,0.5365853658536586,0.101246163967519,2.4866150414071435
PEBBLES_XL,short,100,PEBBLES,3,5.463414669036865,51.146339893341064,0.43902439024390244,0.15565777720661048,2.3985722937235017
UV_VISOR_YELLOW,short,200,UV,3,5.292683124542236,60.32520310084025,0.43902439024390244,0.19278890732038967,2.3236169815063477
TRANSLATOR_GRAPHITE_MIST,long,100,TRANSLATOR,3,3.7073171138763428,22.62601653734843,0.5853658536585366,0.04654019892439687,2.1701368471471274
OXYGEN_SHAKE_CHOCOLATE,long,1000,OXYGEN,3,3.9512195587158203,197.44715944925943,0.5365853658536586,0.2862104590855514,2.12016659248166
SNACKPACK_STRAWBERRY,short,100,SNACKPACK,3,3.853658437728882,15.861788352330526,0.5121951219512195,0.13618221042008213,1.9738250534708908
PANEL_2X4,short,200,PANEL,3,3.4390244483947754,59.089431285858154,0.5609756097560976,0.17141780113769486,1.9292088369043863
ROBOT_IRONING,short,100,ROBOT,3,3.2682926654815674,11.268292824427286,0.5853658536585366,-0.02194280354254224,1.9131469261355516
TRANSLATOR_ASTRO_BLACK,long,50,TRANSLATOR,3,3.4390244483947754,6.577235857645671,0.5121951219512195,0.09773842420748236,1.7614515467387875
MICROCHIP_RECTANGLE,short,1000,MICROCHIP,3,7.902439117431641,188.89430872599283,0.21951219512195122,0.3909978662999176,1.7346817574849942
ROBOT_VACUUMING,short,50,ROBOT,3,3.341463327407837,17.74796748161316,0.5121951219512195,0.058124932388720886,1.7114812164771849
MICROCHIP_OVAL,short,50,MICROCHIP,3,2.853658437728882,15.796748081843058,0.5365853658536586,0.08758101151570004,1.531231356830132
SNACKPACK_CHOCOLATE,short,100,SNACKPACK,3,2.7317073345184326,7.886178890864055,0.5365853658536586,0.1784294744139441,1.4657941794976956
TRANSLATOR_VOID_BLUE,long,100,TRANSLATOR,3,2.6097559928894043,7.691056728363037,0.5365853658536586,0.09964756838059476,1.400356874233339
TRANSLATOR_SPACE_GRAY,short,50,TRANSLATOR,3,2.97560977935791,8.040650526682535,0.4634146341463415,0.08434753361261114,1.3789411172634218
MICROCHIP_SQUARE,short,10,MICROCHIP,3,2.2439024448394775,7.747967481613159,0.5365853658536586,0.07750775365673924,1.20404521430411
UV_VISOR_MAGENTA,long,50,UV,3,1.7560975551605225,14.495935360590616,0.5853658536585366,0.07463295123673469,1.0279595444842082
TRANSLATOR_SPACE_GRAY,long,50,TRANSLATOR,3,1.512195110321045,12.471545060475668,0.5121951219512195,0.08495085399477835,0.7745389589449254
UV_VISOR_AMBER,long,500,UV,3,1.6097561120986938,19.73170777161916,0.4634146341463415,0.22180533947364198,0.7459845397530532
SLEEP_POD_COTTON,short,50,SLEEP,3,1.487804889678955,15.967479228973389,0.4878048780487805,-0.020130057942072996,0.7257584827702219
UV_VISOR_RED,short,50,UV,3,1.414634108543396,9.065040866533915,0.43902439024390244,0.1173010940015435,0.621058876921491
TRANSLATOR_GRAPHITE_MIST,short,50,TRANSLATOR,3,1.2682926654815674,2.3739837805430093,0.4878048780487805,0.02214127450693561,0.6186793490153987
ROBOT_DISHES,short,1000,ROBOT,3,4.5853657722473145,125.7479681968689,0.12195121951219512,0.3094151358831048,0.5591909478350383
SNACKPACK_RASPBERRY,short,1000,SNACKPACK,3,1.8048779964447021,21.731706857681274,0.2926829268292683,0.402565153112518,0.5282569745691811
TRANSLATOR_ECLIPSE_CHARCOAL,long,1000,TRANSLATOR,3,1.097561001777649,205.91056700547537,0.4634146341463415,0.27370561190207043,0.5086258300920813
PANEL_2X4,long,50,PANEL,3,0.7804877758026123,15.325203816095987,0.5121951219512195,0.1037196345699886,0.3997620315086551
ROBOT_LAUNDRY,long,100,ROBOT,3,0.8048780560493469,14.78861802816391,0.43902439024390244,0.10355534071829335,0.3533610977777621
UV_VISOR_RED,short,500,UV,3,1.1951220035552979,142.30080930391946,0.2926829268292683,0.3660576168255076,0.34979180591862374
OXYGEN_SHAKE_GARLIC,long,50,OXYGEN,3,0.5853658318519592,16.28455243508021,0.5365853658536586,0.10141788725423284,0.31409873904251473
MICROCHIP_RECTANGLE,long,100,MICROCHIP,3,0.5121951103210449,27.495935916900635,0.5121951219512195,0.1330871336848841,0.26234383699370595
PEBBLES_XL,long,1000,PEBBLES,3,1.0,625.0406494140625,0.1951219512195122,0.37507496751338193,0.1951219512195122
TRANSLATOR_GRAPHITE_MIST,short,500,TRANSLATOR,3,0.7560975551605225,45.016260067621864,0.1951219512195122,0.06258043104320558,0.1475312302752239
SNACKPACK_CHOCOLATE,long,100,SNACKPACK,3,0.31707316637039185,2.0406503876050315,0.36585365853658536,0.17509357882063345,0.11600237794038726
ROBOT_LAUNDRY,long,50,ROBOT,3,0.31707316637039185,8.56097549200058,0.34146341463414637,0.08275791641446469,0.10826888607769479
